EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-25069.067,-25189.171,-29969.171,-30170.990,-25158.787,-25354.984,-24999.116,-24309.707,-0.107,0.746,-0.540,0.885,1.282,0.183,80.000,109.000,1.000
-23278.476,-23462.316,-28608.018,-28527.104,-23369.153,-23589.607,-23212.709,-22666.628,-0.107,0.746,-0.542,0.854,1.343,0.153,80.000,110.000,1.000
-21513.830,-21759.720,-27261.696,-26902.417,-21605.513,-21850.609,-21453.536,-21047.245,-0.106,0.744,-0.540,0.854,1.373,0.183,80.000,111.000,1.000
-19775.507,-20081.529,-25930.652,-25297.561,-19867.697,-20137.519,-19720.632,-19450.941,-0.107,0.744,-0.541,0.946,1.465,0.122,80.000,112.000,1.000
-18064.017,-18427.697,-24615.538,-23715.124,-18155.807,-18449.567,-18013.347,-17878.048,-0.105,0.745,-0.542,0.885,1.312,0.000,80.000,113.000,1.000
-16379.561,-16798.242,-23317.050,-22157.666,-16470.177,-16786.249,-16331.609,-16329.317,-0.105,0.745,-0.543,0.916,1.373,-0.031,80.000,114.000,1.000
-14721.668,-15193.330,-22035.371,-20624.867,-14810.961,-15147.579,-14675.594,-14804.846,-0.105,0.742,-0.541,0.854,1.373,-0.153,80.000,115.000,1.000
-13089.521,-13613.161,-20770.079,-19113.699,-13178.069,-13534.134,-13045.558,-13303.943,-0.104,0.742,-0.541,0.977,1.434,-0.305,80.000,116.000,1.000
-11482.648,-12057.899,-19520.761,-17621.529,-11571.605,-11946.923,-11441.992,-11826.039,-0.104,0.741,-0.540,0.977,1.495,-0.305,80.000,117.000,1.000
-9901.351,-10527.910,-18287.705,-16148.447,-9992.247,-10387.077,-9865.684,-10371.478,-0.105,0.742,-0.542,1.068,1.556,-0.366,80.000,118.000,1.000
-8346.498,-9023.909,-17071.797,-14696.398,-8440.895,-8855.313,-8317.323,-8941.178,-0.104,0.743,-0.541,1.129,1.587,-0.366,80.000,119.000,1.000
-6818.880,-7546.507,-15873.696,-13267.016,-6917.778,-7351.401,-6796.890,-7535.622,-0.105,0.741,-0.541,1.251,1.617,-0.397,80.000,120.000,1.000
