EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.551,7.517,15.686,14.959,4.436,4.857,6.491,4.274,-0.140,0.991,0.001,0.732,1.099,-0.092,93.333,113978.000,1.000
11.643,9.123,17.955,17.127,7.439,6.854,8.717,6.414,-0.139,0.989,0.004,0.763,1.160,-0.031,93.333,113979.000,1.000
12.855,11.142,20.440,19.739,11.397,9.541,10.823,9.626,-0.139,0.990,0.002,0.732,1.160,0.000,93.333,113980.000,1.000
13.739,12.989,22.074,21.603,13.986,10.944,12.075,11.762,-0.140,0.991,0.001,0.824,1.129,-0.061,93.333,113981.000,1.000
13.680,14.208,22.437,22.076,14.548,10.553,12.308,12.112,-0.140,0.990,-0.002,0.854,1.221,-0.061,93.333,113982.000,1.000
12.405,14.650,22.101,21.761,14.872,10.061,12.033,12.224,-0.140,0.991,0.000,0.854,1.190,-0.122,93.333,113983.000,1.000
10.556,14.410,21.653,21.477,16.058,10.520,11.832,13.136,-0.138,0.991,0.003,0.824,1.160,-0.061,93.333,113984.000,1.000
9.511,13.901,21.283,21.532,17.301,11.123,12.125,14.259,-0.140,0.992,0.005,0.854,1.221,-0.092,93.333,113985.000,1.000
10.447,13.872,21.386,22.287,18.409,11.565,13.376,15.596,-0.139,0.992,0.004,0.824,1.282,-0.031,93.333,113986.000,1.000
13.561,14.936,22.577,24.337,20.807,13.220,15.941,18.506,-0.140,0.991,0.003,0.885,1.373,0.031,93.333,113987.000,1.000
18.080,17.055,24.790,27.597,24.861,16.744,19.522,23.138,-0.137,0.990,0.003,0.946,1.434,0.000,93.333,113988.000,1.000
22.742,19.656,27.116,30.949,28.518,20.505,23.149,27.279,-0.138,0.989,0.001,0.946,1.404,-0.061,93.333,113989.000,1.000
26.259,22.015,28.754,33.276,29.972,22.770,25.909,29.071,-0.139,0.990,0.002,1.007,1.373,-0.092,93.333,113990.000,1.000
27.676,23.422,29.514,34.216,29.773,23.735,27.409,29.014,-0.139,0.991,0.002,1.038,1.404,-0.061,93.333,113991.000,1.000
26.760,23.330,29.262,33.659,28.890,23.998,27.549,28.083,-0.137,0.992,0.002,1.099,1.495,0.031,93.333,113992.000,1.000
24.154,21.703,27.634,31.340,26.668,22.757,26.339,25.794,-0.137,0.992,0.000,1.099,1.526,-0.092,93.333,113993.000,1.000
20.893,19.148,24.704,27.504,22.543,19.335,24.143,21.781,-0.136,0.993,0.000,1.068,1.526,-0.122,93.333,113994.000,1.000
17.698,16.520,21.301,23.301,18.073,15.117,21.684,17.580,-0.138,0.994,0.000,0.977,1.556,-0.122,93.333,113995.000,1.000
14.810,14.340,18.158,19.761,15.026,11.942,19.463,14.801,-0.140,0.994,0.001,1.038,1.587,-0.122,93.333,113996.000,1.000
12.400,12.733,15.295,16.912,12.924,9.732,17.581,12.869,-0.141,0.991,0.002,1.007,1.617,-0.092,93.333,113997.000,1.000
10.848,11.826,12.794,14.607,10.684,7.778,16.327,10.701,-0.140,0.989,0.002,1.007,1.617,-0.153,93.333,113998.000,1.000
10.383,11.748,11.379,13.380,9.195,7.020,16.217,9.172,-0.140,0.988,0.002,1.007,1.556,-0.183,93.333,113999.000,1.000
10.635,12.173,11.465,13.529,9.765,8.543,17.052,9.523,-0.141,0.988,0.004,1.068,1.526,-0.183,93.333,114000.000,1.000
10.853,12.377,12.263,14.079,11.290,10.866,17.713,10.633,-0.142,0.989,0.001,1.038,1.404,-0.275,93.333,114001.000,1.000
10.429,11.837,12.568,13.705,11.545,11.373,17.370,10.396,-0.142,0.990,0.000,1.038,1.343,-0.336,93.333,114002.000,1.000
9.074,10.497,11.991,12.269,10.484,9.908,16.393,8.970,-0.142,0.990,0.003,1.068,1.526,-0.366,93.333,114003.000,1.000
6.846,8.573,10.875,10.678,9.849,8.582,15.682,8.258,-0.142,0.990,0.002,1.129,1.526,-0.366,93.333,114004.000,1.000
4.244,6.455,9.439,9.541,10.004,8.360,15.583,8.686,-0.141,0.990,0.003,1.099,1.434,-0.458,93.333,114005.000,1.000
1.972,4.645,7.668,8.733,9.661,8.264,15.779,8.879,-0.140,0.988,0.003,1.099,1.282,-0.397,93.333,114006.000,1.000
0.411,3.473,5.868,8.133,8.641,7.909,15.858,8.377,-0.139,0.989,0.000,1.190,1.312,-0.336,93.333,114007.000,1.000
-0.534,2.818,4.529,7.829,8.250,8.259,15.557,8.176,-0.140,0.990,0.000,1.160,1.312,-0.305,93.333,114008.000,1.000
-1.142,2.174,3.482,7.371,8.474,9.270,14.576,8.209,-0.138,0.991,-0.002,1.190,1.251,-0.305,93.333,114009.000,1.000
-1.662,1.056,1.971,5.855,7.469,9.214,12.741,6.879,-0.141,0.994,-0.001,1.221,1.343,-0.397,93.333,114010.000,1.000
-2.353,-0.620,-0.239,3.192,4.690,7.380,10.492,3.898,-0.140,0.992,0.003,1.160,1.343,-0.397,93.333,114011.000,1.000
-3.509,-2.614,-2.587,0.368,1.956,5.318,8.638,1.194,-0.141,0.992,0.001,1.099,1.251,-0.427,93.333,114012.000,1.000
-5.129,-4.645,-4.634,-1.791,0.497,4.278,7.557,0.129,-0.140,0.990,0.001,1.160,1.343,-0.366,93.333,114013.000,1.000
-6.609,-6.427,-6.394,-3.214,-0.662,3.398,7.111,0.000,-0.142,0.990,0.000,1.038,1.343,-0.336,93.333,114014.000,1.000
-7.196,-7.707,-7.708,-3.910,-2.370,1.618,7.039,0.042,-0.143,0.989,-0.001,1.129,1.282,-0.336,93.333,114015.000,1.000
-6.769,-8.497,-8.155,-3.695,-3.733,-0.442,6.917,0.703,-0.143,0.990,-0.002,1.221,1.282,-0.305,93.333,114016.000,1.000
-5.971,-9.063,-7.879,-3.017,-4.177,-1.980,5.984,1.777,-0.145,0.990,-0.001,1.282,1.251,-0.427,93.333,114017.000,1.000
-5.597,-9.490,-7.754,-3.106,-5.017,-3.684,3.667,1.361,-0.144,0.991,0.000,1.312,1.251,-0.549,93.333,114018.000,1.000
-5.937,-9.441,-8.219,-4.524,-7.123,-6.132,0.370,-1.590,-0.144,0.990,0.001,1.312,1.099,-0.580,93.333,114019.000,1.000
-6.734,-8.591,-8.625,-6.262,-8.859,-7.983,-2.791,-5.268,-0.143,0.989,0.001,1.343,0.977,-0.610,93.333,114020.000,1.000
-7.629,-7.199,-8.317,-7.124,-8.487,-7.842,-5.191,-7.449,-0.143,0.988,0.000,1.373,0.885,-0.610,93.333,114021.000,1.000
-8.356,-5.907,-7.624,-7.277,-7.063,-6.810,-7.136,-8.462,-0.142,0.988,0.002,1.343,0.916,-0.671,93.333,114022.000,1.000
-8.625,-5.029,-7.105,-7.515,-6.630,-6.955,-9.019,-9.815,-0.139,0.988,0.002,1.404,0.793,-0.702,93.333,114023.000,1.000
-8.252,-4.423,-6.559,-7.774,-6.940,-8.216,-10.660,-11.272,-0.141,0.989,-0.001,1.495,0.824,-0.549,93.333,114024.000,1.000
-7.405,-3.967,-5.568,-7.481,-6.450,-9.091,-11.754,-11.598,-0.141,0.990,0.002,1.526,0.824,-0.519,93.333,114025.000,1.000
-6.437,-3.568,-4.354,-6.706,-5.314,-9.422,-12.286,-11.072,-0.139,0.991,-0.001,1.556,0.885,-0.549,93.333,114026.000,1.000
-5.534,-2.814,-3.283,-5.880,-4.676,-9.954,-12.093,-10.806,-0.138,0.993,-0.004,1.556,0.885,-0.427,93.333,114027.000,1.000
-4.753,-1.290,-2.096,-4.808,-3.940,-9.910,-10.771,-10.366,-0.140,0.992,0.000,1.556,1.007,-0.366,93.333,114028.000,1.000
-4.171,0.749,-0.382,-3.015,-1.595,-7.766,-8.566,-8.538,-0.141,0.992,0.001,1.495,1.038,-0.397,93.333,114029.000,1.000
-3.723,2.450,1.521,-0.852,1.679,-4.251,-6.683,-5.999,-0.141,0.994,-0.002,1.465,1.068,-0.305,93.333,114030.000,1.000
-3.193,3.127,2.776,0.670,3.471,-1.984,-6.111,-4.781,-0.142,0.993,-0.004,1.434,0.946,-0.275,93.333,114031.000,1.000
-2.614,2.647,2.995,1.106,3.142,-1.879,-6.696,-5.262,-0.143,0.993,-0.002,1.526,0.916,-0.305,93.333,114032.000,1.000
-2.502,1.123,2.299,0.747,2.227,-2.364,-7.871,-6.084,-0.142,0.994,-0.005,1.495,1.007,-0.397,93.333,114033.000,1.000
-3.432,-1.286,0.658,-0.317,1.271,-2.588,-9.624,-6.962,-0.143,0.992,-0.003,1.404,0.977,-0.427,93.333,114034.000,1.000
-5.347,-4.040,-1.896,-2.184,-0.859,-3.698,-12.030,-9.020,-0.140,0.991,-0.002,1.373,0.824,-0.458,93.333,114035.000,1.000
-7.448,-6.073,-4.423,-4.121,-3.985,-5.993,-14.322,-11.987,-0.143,0.992,-0.003,1.373,0.824,-0.488,93.333,114036.000,1.000
-8.864,-6.525,-5.533,-4.800,-5.779,-7.536,-15.343,-13.605,-0.143,0.993,-0.002,1.251,0.824,-0.580,93.333,114037.000,1.000
-9.261,-5.572,-4.913,-3.940,-5.073,-7.084,-14.769,-12.758,-0.141,0.993,-0.001,1.312,0.763,-0.702,93.333,114038.000,1.000
-8.850,-4.212,-3.634,-2.759,-3.573,-6.108,-13.268,-11.025,-0.140,0.994,-0.004,1.190,0.793,-0.824,93.333,114039.000,1.000
-8.111,-3.336,-2.745,-2.391,-2.951,-6.215,-11.525,-10.011,-0.137,0.992,0.000,1.160,0.732,-0.763,93.333,114040.000,1.000
-7.610,-3.300,-2.364,-2.728,-2.535,-6.646,-9.747,-9.189,-0.138,0.993,0.001,1.129,0.702,-0.671,93.333,114041.000,1.000
-7.671,-4.038,-2.314,-3.173,-1.437,-6.099,-8.118,-7.748,-0.138,0.992,0.001,1.221,0.793,-0.610,93.333,114042.000,1.000
-8.068,-5.084,-2.680,-3.589,-0.690,-5.182,-7.013,-6.579,-0.138,0.992,-0.002,1.129,1.007,-0.641,93.333,114043.000,1.000
-8.330,-5.721,-3.361,-3.943,-1.311,-5.080,-6.482,-6.617,-0.138,0.990,-0.001,1.068,1.099,-0.641,93.333,114044.000,1.000
-8.309,-5.510,-3.782,-3.793,-2.064,-5.178,-6.075,-6.853,-0.141,0.990,-0.005,1.099,1.129,-0.549,93.333,114045.000,1.000
-8.136,-4.625,-3.579,-2.886,-1.285,-4.162,-5.456,-5.941,-0.140,0.990,-0.004,1.129,1.160,-0.519,93.333,114046.000,1.000
-7.754,-3.519,-3.083,-1.734,0.445,-2.500,-4.714,-4.466,-0.141,0.989,-0.003,1.160,1.282,-0.488,93.333,114047.000,1.000
-6.889,-2.425,-2.650,-0.898,1.656,-1.504,-3.872,-3.630,-0.142,0.987,-0.001,1.221,1.251,-0.305,93.333,114048.000,1.000
-5.500,-1.400,-2.021,-0.147,2.716,-0.809,-2.649,-2.906,-0.143,0.988,0.001,1.221,1.160,-0.275,93.333,114049.000,1.000
-3.941,-0.634,-0.890,0.958,4.790,0.839,-0.993,-1.089,-0.143,0.989,0.002,1.251,1.282,-0.366,93.333,114050.000,1.000
-2.567,-0.280,0.447,2.132,7.157,2.931,0.618,1.255,-0.141,0.992,0.001,1.160,1.251,-0.397,93.333,114051.000,1.000
-1.417,-0.074,1.563,2.825,8.124,3.729,1.737,2.595,-0.142,0.992,-0.002,1.190,1.282,-0.427,93.333,114052.000,1.000
-0.465,0.373,2.506,3.264,7.931,3.156,2.410,3.098,-0.143,0.991,0.002,1.099,1.129,-0.305,93.333,114053.000,1.000
0.085,0.949,3.329,4.083,8.212,2.807,2.857,4.188,-0.142,0.990,0.002,1.099,1.129,-0.214,93.333,114054.000,1.000
-0.004,1.060,3.402,5.060,8.860,3.027,3.002,5.723,-0.141,0.990,0.000,0.977,1.099,-0.305,93.333,114055.000,1.000
-0.626,0.291,1.989,5.226,8.027,2.413,2.673,5.989,-0.141,0.991,0.000,0.916,1.129,-0.336,93.333,114056.000,1.000
-1.311,-1.153,-0.548,4.361,5.416,0.718,2.079,4.653,-0.142,0.990,-0.001,0.885,1.068,-0.397,93.333,114057.000,1.000
-1.533,-2.640,-2.871,3.335,2.955,-0.295,1.589,3.302,-0.141,0.989,0.002,0.854,1.038,-0.305,93.333,114058.000,1.000
-0.996,-3.645,-4.121,2.716,1.590,0.147,1.064,2.561,-0.140,0.990,0.004,0.793,1.007,-0.366,93.333,114059.000,1.000
0.187,-4.020,-4.562,2.097,0.022,0.405,0.009,1.151,-0.140,0.991,0.001,0.793,1.099,-0.397,93.333,114060.000,1.000
1.413,-3.893,-4.703,1.148,-2.383,-0.720,-1.560,-1.380,-0.139,0.991,0.001,0.793,1.099,-0.427,93.333,114061.000,1.000
1.862,-3.454,-4.646,0.300,-4.061,-2.003,-3.024,-3.392,-0.140,0.993,0.001,0.763,1.099,-0.488,93.333,114062.000,1.000
1.112,-2.898,-4.521,-0.070,-3.904,-2.151,-3.943,-3.711,-0.140,0.990,0.002,0.763,1.099,-0.427,93.333,114063.000,1.000
-0.540,-2.387,-4.714,-0.238,-3.106,-2.039,-4.377,-3.358,-0.141,0.990,0.002,0.641,1.129,-0.519,93.333,114064.000,1.000
-2.408,-1.979,-5.177,-0.399,-2.841,-2.817,-4.470,-3.490,-0.142,0.988,0.001,0.702,1.068,-0.458,93.333,114065.000,1.000
-3.900,-1.582,-5.125,-0.108,-2.195,-3.591,-4.238,-3.523,-0.142,0.990,0.000,0.671,1.038,-0.397,93.333,114066.000,1.000
-4.567,-0.977,-3.886,1.001,-0.151,-2.995,-3.788,-2.690,-0.143,0.991,0.001,0.702,1.007,-0.427,93.333,114067.000,1.000
-3.992,0.148,-1.603,2.568,2.258,-1.599,-3.255,-1.708,-0.144,0.991,0.003,0.793,1.068,-0.458,93.333,114068.000,1.000
-2.065,2.002,1.191,4.160,3.745,-0.656,-2.451,-1.243,-0.145,0.990,0.002,0.732,1.068,-0.458,93.333,114069.000,1.000
0.541,4.298,4.056,5.824,4.986,0.230,-1.137,-0.390,-0.144,0.990,0.000,0.793,0.916,-0.519,93.333,114070.000,1.000
2.577,6.181,6.330,7.439,6.933,1.885,0.276,1.542,-0.146,0.990,0.000,0.854,0.885,-0.549,93.333,114071.000,1.000
3.274,6.985,7.230,8.395,8.546,3.240,0.979,3.236,-0.144,0.991,0.001,0.854,0.793,-0.488,93.333,114072.000,1.000
2.975,6.876,6.848,8.583,8.476,2.716,0.792,3.246,-0.142,0.992,0.001,0.977,0.854,-0.488,93.333,114073.000,1.000
2.454,6.425,6.386,8.874,7.674,1.056,0.323,2.389,-0.143,0.990,0.001,0.977,0.854,-0.580,93.333,114074.000,1.000
2.020,5.829,6.807,9.925,7.980,0.337,0.076,2.317,-0.145,0.990,0.000,1.038,0.732,-0.519,93.333,114075.000,1.000
1.582,4.925,7.750,11.142,9.079,0.709,-0.029,2.775,-0.144,0.990,0.002,1.099,0.793,-0.458,93.333,114076.000,1.000
1.137,3.713,8.307,11.537,9.268,0.550,-0.118,2.383,-0.143,0.989,0.001,1.190,0.763,-0.427,93.333,114077.000,1.000
0.789,2.488,8.310,11.120,8.570,-0.430,0.018,1.370,-0.142,0.990,0.001,1.129,0.824,-0.366,93.333,114078.000,1.000
0.537,1.511,8.197,10.637,8.562,-0.794,0.457,1.191,-0.142,0.989,-0.001,1.221,0.732,-0.305,93.333,114079.000,1.000
0.403,0.947,8.137,10.438,9.475,-0.025,0.932,1.922,-0.143,0.989,0.001,1.312,0.824,-0.275,93.333,114080.000,1.000
0.586,1.097,8.073,10.481,10.008,0.880,1.372,2.342,-0.141,0.989,0.000,1.312,0.885,-0.336,93.333,114081.000,1.000
1.030,2.113,8.127,10.901,9.793,1.549,1.932,2.234,-0.141,0.989,0.000,1.465,0.885,-0.275,93.333,114082.000,1.000
0.982,3.224,7.967,11.380,9.359,2.455,2.036,2.144,-0.143,0.990,0.000,1.465,0.824,-0.244,93.333,114083.000,1.000
-0.513,2.838,6.161,10.306,7.613,2.630,0.171,0.984,-0.144,0.990,0.002,1.495,0.916,-0.366,93.333,114084.000,1.000
-3.584,-0.076,1.368,5.956,2.301,-0.201,-4.589,-3.455,-0.143,0.990,-0.001,1.556,0.854,-0.336,93.333,114085.000,1.000
-7.301,-4.943,-5.825,-1.341,-6.296,-6.206,-11.195,-11.019,-0.142,0.991,-0.001,1.617,0.854,-0.305,93.333,114086.000,1.000
-10.518,-10.087,-13.063,-9.098,-14.584,-12.355,-17.270,-18.411,-0.141,0.989,-0.002,1.617,0.916,-0.244,93.333,114087.000,1.000
-12.649,-13.919,-18.193,-14.860,-19.535,-15.946,-21.006,-22.801,-0.139,0.989,-0.002,1.740,0.946,-0.214,93.333,114088.000,1.000
-13.624,-15.560,-20.489,-17.768,-21.309,-17.323,-22.112,-24.362,-0.139,0.989,0.000,1.831,1.007,-0.122,93.333,114089.000,1.000
-13.580,-14.943,-20.183,-18.047,-21.130,-17.863,-21.211,-24.320,-0.141,0.988,0.001,1.862,1.129,-0.153,93.333,114090.000,1.000
-12.944,-12.847,-17.923,-16.260,-19.029,-17.364,-19.120,-22.773,-0.143,0.990,0.002,1.862,1.251,-0.122,93.333,114091.000,1.000
-12.450,-10.628,-15.033,-13.667,-15.417,-15.325,-16.874,-20.089,-0.142,0.990,-0.001,1.923,1.312,-0.153,93.333,114092.000,1.000
-12.591,-9.369,-13.216,-12.118,-12.551,-13.047,-15.548,-18.289,-0.141,0.992,-0.001,1.923,1.251,-0.275,93.333,114093.000,1.000
-13.301,-9.263,-13.303,-12.626,-12.136,-12.111,-15.432,-18.858,-0.144,0.993,-0.001,1.892,1.343,-0.214,93.333,114094.000,1.000
-14.434,-9.987,-14.787,-14.576,-13.044,-11.986,-15.890,-20.625,-0.144,0.993,-0.002,1.892,1.404,-0.275,93.333,114095.000,1.000
-16.027,-11.279,-16.774,-16.741,-13.331,-11.241,-16.237,-21.638,-0.145,0.994,-0.002,1.740,1.343,-0.427,93.333,114096.000,1.000
-17.841,-12.877,-18.734,-18.420,-13.069,-10.116,-16.231,-21.781,-0.144,0.993,0.001,1.801,1.434,-0.458,93.333,114097.000,1.000
-19.180,-14.318,-20.169,-19.214,-13.219,-9.786,-15.701,-21.798,-0.143,0.991,0.000,1.709,1.373,-0.458,93.333,114098.000,1.000
-19.524,-15.198,-20.311,-18.570,-13.111,-9.925,-14.416,-21.079,-0.143,0.993,-0.001,1.617,1.343,-0.641,93.333,114099.000,1.000
-18.941,-15.485,-18.810,-16.415,-11.458,-9.215,-12.561,-18.660,-0.142,0.991,-0.001,1.556,1.343,-0.519,93.333,114100.000,1.000
-17.710,-15.345,-16.325,-13.783,-8.984,-7.802,-10.780,-15.549,-0.142,0.989,-0.003,1.404,1.343,-0.488,93.333,114101.000,1.000
-16.054,-14.845,-13.944,-12.009,-7.631,-7.035,-9.508,-13.784,-0.140,0.986,-0.006,1.343,1.434,-0.397,93.333,114102.000,1.000
-14.398,-14.089,-12.250,-11.511,-7.618,-6.934,-8.699,-13.648,-0.140,0.986,-0.007,1.495,1.495,-0.336,93.333,114103.000,1.000
-13.279,-13.371,-11.251,-11.819,-7.540,-6.125,-8.261,-13.821,-0.139,0.988,-0.008,1.617,1.617,-0.336,93.333,114104.000,1.000
-12.802,-12.897,-10.870,-12.503,-7.178,-4.438,-8.312,-13.978,-0.140,0.988,-0.006,1.709,1.678,-0.305,93.333,114105.000,1.000
-12.626,-12.591,-11.045,-13.470,-7.857,-3.488,-8.979,-15.163,-0.140,0.991,-0.006,1.587,1.740,-0.275,93.333,114106.000,1.000
-12.576,-12.412,-11.491,-14.443,-9.843,-4.132,-10.221,-17.473,-0.141,0.990,-0.006,1.526,1.801,-0.214,93.333,114107.000,1.000
-12.901,-12.620,-11.978,-15.017,-11.760,-5.400,-11.926,-19.579,-0.143,0.988,-0.008,1.556,1.740,-0.122,93.333,114108.000,1.000
-13.862,-13.578,-12.887,-15.543,-13.257,-6.738,-14.080,-21.157,-0.144,0.986,-0.009,1.465,1.801,-0.183,93.333,114109.000,1.000
-15.206,-15.252,-14.785,-16.936,-15.732,-9.057,-16.515,-23.437,-0.147,0.988,-0.009,1.556,1.648,-0.275,93.333,114110.000,1.000
-16.222,-17.029,-17.287,-19.206,-19.365,-12.267,-18.436,-26.412,-0.149,0.993,-0.008,1.617,1.678,-0.427,93.333,114111.000,1.000
-16.420,-18.169,-19.192,-21.155,-21.944,-14.032,-18.804,-27.906,-0.149,0.995,-0.005,1.526,1.465,-0.488,93.333,114112.000,1.000
-15.991,-18.394,-19.984,-21.995,-22.039,-12.722,-17.441,-26.705,-0.149,0.998,-0.002,1.404,1.343,-0.549,93.333,114113.000,1.000
-15.470,-17.860,-20.370,-22.241,-21.045,-9.777,-15.264,-24.455,-0.151,0.999,-0.003,1.129,1.099,-0.732,93.333,114114.000,1.000
-15.129,-16.714,-20.995,-22.482,-20.518,-7.396,-13.239,-23.030,-0.149,0.999,-0.003,1.007,0.977,-0.732,93.333,114115.000,1.000
-14.895,-15.051,-21.491,-22.346,-19.695,-5.695,-11.680,-22.047,-0.147,0.998,-0.007,0.946,0.854,-0.610,93.333,114116.000,1.000
-14.564,-13.109,-21.150,-21.304,-17.417,-4.008,-10.672,-20.513,-0.145,0.994,-0.009,0.824,0.824,-0.702,93.333,114117.000,1.000
-13.822,-11.074,-19.714,-19.584,-14.481,-3.209,-10.420,-18.979,-0.142,0.992,-0.008,0.702,0.793,-0.610,93.333,114118.000,1.000
-12.364,-8.877,-17.153,-17.602,-12.075,-4.406,-10.881,-18.253,-0.143,0.990,-0.006,0.702,0.824,-0.519,93.333,114119.000,1.000
-10.222,-6.421,-13.393,-15.177,-9.509,-6.525,-11.551,-17.485,-0.145,0.990,-0.007,0.702,0.702,-0.366,93.333,114120.000,1.000
-7.730,-3.889,-8.801,-12.096,-5.749,-7.649,-11.991,-15.588,-0.144,0.989,-0.004,0.641,0.763,-0.244,93.333,114121.000,1.000
-5.098,-1.621,-4.384,-8.870,-1.899,-7.910,-12.199,-13.358,-0.143,0.989,-0.003,0.610,0.824,-0.153,93.333,114122.000,1.000
-2.315,0.231,-0.908,-6.063,0.295,-8.646,-12.124,-12.091,-0.144,0.990,-0.004,0.641,0.793,-0.061,93.333,114123.000,1.000
0.417,1.692,1.829,-3.406,1.421,-9.480,-11.300,-11.062,-0.143,0.988,-0.007,0.610,0.793,0.061,93.333,114124.000,1.000
2.528,2.754,4.354,-0.402,3.390,-8.868,-9.401,-8.579,-0.144,0.986,-0.007,0.580,0.885,0.122,93.333,114125.000,1.000
3.539,3.382,6.552,2.552,6.102,-7.131,-6.849,-4.947,-0.145,0.990,-0.005,0.671,0.946,0.214,93.333,114126.000,1.000
3.376,3.605,7.836,4.440,7.636,-6.333,-4.522,-2.144,-0.146,0.991,-0.003,0.671,0.824,0.305,93.333,114127.000,1.000
2.250,3.452,8.072,4.917,7.420,-7.133,-3.061,-0.827,-0.145,0.990,-0.003,0.610,0.732,0.214,93.333,114128.000,1.000
0.645,2.917,7.710,4.597,6.685,-8.214,-2.697,0.043,-0.146,0.992,-0.004,0.641,0.793,0.275,93.333,114129.000,1.000
-0.550,2.121,7.132,4.138,5.867,-8.927,-3.382,0.765,-0.147,0.991,-0.003,0.641,0.763,0.244,93.333,114130.000,1.000
-0.434,1.389,6.443,3.760,4.104,-10.084,-4.667,0.480,-0.146,0.992,-0.001,0.610,0.732,0.214,93.333,114131.000,1.000
1.029,0.869,5.790,3.607,1.565,-11.787,-5.826,-0.646,-0.146,0.992,-0.002,0.610,0.702,0.122,93.333,114132.000,1.000
2.781,0.205,5.237,3.761,-0.235,-12.845,-6.553,-1.218,-0.143,0.993,-0.004,0.488,0.763,0.183,93.333,114133.000,1.000
3.564,-1.121,4.303,3.657,-1.085,-13.049,-7.337,-1.175,-0.142,0.993,-0.002,0.397,0.793,0.122,93.333,114134.000,1.000
2.994,-3.043,2.401,2.417,-2.641,-13.827,-8.690,-2.204,-0.141,0.992,-0.003,0.336,0.732,0.244,93.333,114135.000,1.000
1.747,-4.711,-0.077,0.185,-5.313,-15.546,-10.117,-4.694,-0.138,0.992,-0.001,0.336,0.824,0.183,93.333,114136.000,1.000
0.760,-5.262,-1.952,-1.777,-7.098,-16.381,-10.596,-6.676,-0.138,0.993,0.002,0.275,0.916,0.092,93.333,114137.000,1.000
0.529,-4.615,-2.656,-2.648,-6.761,-15.233,-9.982,-6.855,-0.138,0.994,0.001,0.275,0.916,0.244,93.333,114138.000,1.000
1.175,-3.250,-2.593,-2.716,-5.730,-13.616,-9.068,-6.305,-0.137,0.991,0.000,0.214,1.129,0.153,93.333,114139.000,1.000
2.529,-1.668,-2.177,-2.413,-5.451,-13.152,-8.450,-6.124,-0.135,0.990,-0.005,0.275,1.129,0.214,93.333,114140.000,1.000
3.937,-0.360,-1.446,-1.794,-5.173,-13.143,-8.113,-5.669,-0.136,0.991,-0.005,0.305,1.251,0.183,93.333,114141.000,1.000
4.578,0.210,-0.658,-1.181,-3.934,-12.286,-7.921,-4.411,-0.137,0.991,-0.004,0.305,1.251,0.153,93.333,114142.000,1.000
4.209,-0.024,-0.403,-1.351,-2.683,-11.147,-7.866,-3.598,-0.138,0.987,-0.001,0.275,1.343,0.183,93.333,114143.000,1.000
3.296,-0.548,-0.780,-2.545,-2.491,-10.873,-7.831,-4.334,-0.139,0.989,-0.002,0.214,1.556,0.122,93.333,114144.000,1.000
2.470,-0.669,-1.018,-3.818,-2.224,-10.691,-7.467,-5.355,-0.139,0.989,-0.001,0.244,1.648,0.092,93.333,114145.000,1.000
2.182,-0.014,-0.379,-4.036,-0.252,-9.098,-6.491,-4.709,-0.137,0.990,0.002,0.366,1.526,-0.122,93.333,114146.000,1.000
2.705,1.416,0.954,-3.170,2.698,-6.657,-4.948,-2.675,-0.138,0.989,-0.001,0.336,1.556,-0.092,93.333,114147.000,1.000
4.005,3.407,2.367,-1.930,4.715,-5.196,-3.038,-0.899,-0.139,0.989,0.002,0.214,1.617,-0.244,93.333,114148.000,1.000
5.581,5.517,3.738,-0.564,5.807,-4.830,-0.901,0.470,-0.141,0.988,0.001,0.214,1.709,-0.214,93.333,114149.000,1.000
6.802,7.152,5.259,1.126,7.362,-4.173,1.188,2.458,-0.141,0.989,0.001,0.336,1.709,-0.244,93.333,114150.000,1.000
7.476,7.937,6.668,2.833,9.142,-3.157,2.658,4.653,-0.141,0.989,0.002,0.336,1.709,-0.366,93.333,114151.000,1.000
7.852,7.958,7.396,3.813,9.402,-3.211,2.985,5.400,-0.141,0.989,0.003,0.305,1.648,-0.244,93.333,114152.000,1.000
8.040,7.433,7.268,3.831,7.791,-4.696,2.004,4.397,-0.140,0.990,0.005,0.305,1.648,-0.366,93.333,114153.000,1.000
7.734,6.248,6.384,3.165,5.545,-6.538,-0.273,2.740,-0.141,0.989,0.004,0.397,1.587,-0.427,93.333,114154.000,1.000
6.728,4.167,4.608,1.842,2.881,-8.535,-3.726,0.602,-0.144,0.991,0.004,0.366,1.495,-0.275,93.333,114155.000,1.000
5.398,1.426,1.956,-0.165,-1.223,-11.645,-7.728,-2.755,-0.145,0.991,0.003,0.427,1.526,-0.275,93.333,114156.000,1.000
4.414,-1.266,-0.683,-2.047,-6.252,-15.426,-10.993,-6.501,-0.146,0.992,0.005,0.549,1.343,-0.366,93.333,114157.000,1.000
4.251,-3.205,-1.957,-2.444,-9.602,-17.385,-12.131,-8.017,-0.146,0.992,0.003,0.610,1.373,-0.427,93.333,114158.000,1.000
4.993,-4.012,-1.417,-0.954,-9.762,-15.998,-10.546,-6.003,-0.146,0.990,0.005,0.610,1.312,-0.336,93.333,114159.000,1.000
6.315,-3.669,0.120,1.386,-7.972,-12.637,-6.888,-2.049,-0.146,0.990,0.007,0.610,1.251,-0.275,93.333,114160.000,1.000
