1.000000	973.632812	-309.082031	211.914062	-974.609375	0.000000	1676441775.124463	0.000000
1.000000	973.632812	-398.925781	175.292969	-935.058594	0.000000	1676441775.128163	0.000000
1.000000	973.632812	-388.183594	191.406250	-548.828125	0.000000	1676441775.131864	0.000000
1.000000	973.632812	-347.167969	236.328125	330.566406	0.000000	1676441775.135564	0.000000
1.000000	973.632812	-336.425781	250.000000	925.781250	0.000000	1676441775.139265	0.000000
1.000000	973.632812	-302.734375	264.160156	963.867188	0.000000	1676441775.142965	0.000000
1.000000	973.144531	-313.476562	253.906250	962.890625	0.000000	1676441775.146666	0.000000
1.000000	973.632812	-259.277344	273.925781	976.074219	0.000000	1676441775.150366	0.000000
1.000000	973.632812	-266.113281	267.089844	974.121094	0.000000	1676441775.154067	0.000000
1.000000	973.144531	-401.855469	186.035156	974.121094	0.000000	1676441775.157767	0.000000
1.000000	973.144531	-354.980469	211.914062	974.121094	0.000000	1676441775.161468	0.000000
1.000000	973.632812	-283.691406	265.625000	974.121094	0.000000	1676441775.165168	0.000000
2.000000	973.144531	-312.988281	236.816406	974.121094	0.000000	1676441775.168904	0.000000
2.000000	973.144531	-317.382812	212.402344	974.121094	0.000000	1676441775.172639	0.000000
2.000000	973.144531	-261.230469	247.070312	974.121094	0.000000	1676441775.176375	0.000000
2.000000	973.144531	-243.164062	264.648438	973.632812	0.000000	1676441775.180111	0.000000
2.000000	973.632812	-260.742188	252.929688	973.632812	0.000000	1676441775.183846	0.000000
2.000000	973.144531	-225.097656	275.878906	974.121094	0.000000	1676441775.187582	0.000000
2.000000	973.632812	-196.289062	291.015625	974.121094	0.000000	1676441775.191318	0.000000
2.000000	973.144531	-171.875000	302.734375	974.121094	0.000000	1676441775.195053	0.000000
2.000000	973.632812	-205.078125	285.644531	980.468750	0.000000	1676441775.198789	0.000000
2.000000	973.632812	-229.003906	273.437500	924.316406	0.000000	1676441775.202524	0.000000
2.000000	973.632812	-167.968750	307.128906	-955.566406	0.000000	1676441775.206260	0.000000
2.000000	973.632812	-145.507812	312.011719	619.628906	0.000000	1676441775.209996	0.000000
3.000000	973.632812	-214.843750	270.507812	-655.273438	0.000000	1676441775.213758	0.000000
3.000000	973.632812	-191.894531	277.343750	-1000.000000	0.000000	1676441775.217520	0.000000
3.000000	973.632812	-145.019531	296.386719	-957.519531	0.000000	1676441775.221282	0.000000
3.000000	973.632812	-179.199219	271.972656	-1000.000000	0.000000	1676441775.225044	0.000000
3.000000	973.632812	-210.937500	243.164062	-1000.000000	0.000000	1676441775.228806	0.000000
3.000000	973.632812	-190.429688	254.394531	-1000.000000	0.000000	1676441775.232569	0.000000
3.000000	973.632812	-138.183594	278.808594	-1000.000000	0.000000	1676441775.236331	0.000000
3.000000	973.632812	-191.406250	231.933594	-1000.000000	0.000000	1676441775.240093	0.000000
3.000000	973.632812	-330.078125	140.625000	-1000.000000	0.000000	1676441775.243855	0.000000
3.000000	973.632812	-296.386719	154.785156	-1000.000000	0.000000	1676441775.247617	0.000000
3.000000	973.632812	-270.019531	172.363281	-1000.000000	0.000000	1676441775.251379	0.000000
3.000000	973.632812	-291.015625	169.433594	-1000.000000	0.000000	1676441775.255141	0.000000
4.000000	973.632812	-310.546875	163.085938	-1000.000000	0.000000	1676441775.259892	0.000000
4.000000	973.632812	-305.175781	167.968750	-1000.000000	0.000000	1676441775.264643	0.000000
4.000000	973.632812	-270.507812	202.148438	-1000.000000	0.000000	1676441775.269394	0.000000
4.000000	973.632812	-323.730469	177.246094	-1000.000000	0.000000	1676441775.274145	0.000000
4.000000	973.632812	-356.933594	164.062500	-974.121094	0.000000	1676441775.278896	0.000000
4.000000	973.632812	-302.734375	210.937500	-1000.000000	0.000000	1676441775.283647	0.000000
4.000000	973.632812	-248.046875	264.648438	-681.640625	0.000000	1676441775.288398	0.000000
4.000000	973.632812	-341.796875	234.863281	114.746094	0.000000	1676441775.293149	0.000000
4.000000	973.144531	-368.652344	240.722656	720.703125	0.000000	1676441775.297900	0.000000
4.000000	973.144531	-276.855469	306.152344	956.054688	0.000000	1676441775.302651	0.000000
4.000000	973.632812	-259.765625	324.218750	-990.234375	0.000000	1676441775.307402	0.000000
4.000000	973.144531	-262.695312	336.425781	734.375000	0.000000	1676441775.312153	0.000000
5.000000	973.632812	-253.417969	352.050781	376.953125	0.000000	1676441775.317060	0.000000
5.000000	973.144531	-196.777344	397.949219	247.070312	0.000000	1676441775.321966	0.000000
5.000000	973.144531	-193.359375	409.667969	-423.828125	0.000000	1676441775.326873	0.000000
5.000000	973.632812	-274.414062	359.863281	-925.292969	0.000000	1676441775.331779	0.000000
5.000000	973.632812	-267.578125	368.164062	-992.187500	0.000000	1676441775.336686	0.000000
5.000000	973.632812	-150.878906	449.707031	-992.675781	0.000000	1676441775.341593	0.000000
5.000000	973.632812	-155.273438	450.683594	-1000.000000	0.000000	1676441775.346499	0.000000
5.000000	973.632812	-313.476562	357.910156	-1000.000000	0.000000	1676441775.351406	0.000000
5.000000	973.632812	-314.453125	366.210938	-1000.000000	0.000000	1676441775.356312	0.000000
5.000000	973.632812	-244.628906	416.503906	-1000.000000	0.000000	1676441775.361219	0.000000
5.000000	973.632812	-282.714844	396.972656	-1000.000000	0.000000	1676441775.366125	0.000000
5.000000	973.632812	-333.007812	371.093750	-1000.000000	0.000000	1676441775.371032	0.000000
6.000000	973.632812	-298.339844	397.460938	-1000.000000	0.000000	1676441775.373924	0.000000
6.000000	973.632812	-282.226562	406.250000	-1000.000000	0.000000	1676441775.376816	0.000000
6.000000	973.632812	-303.710938	393.066406	-988.769531	0.000000	1676441775.379708	0.000000
6.000000	973.632812	-288.574219	415.527344	-974.609375	0.000000	1676441775.382600	0.000000
6.000000	973.632812	-228.027344	461.425781	-962.890625	0.000000	1676441775.385491	0.000000
6.000000	973.632812	-203.613281	479.980469	-76.171875	0.000000	1676441775.388383	0.000000
6.000000	973.144531	-232.910156	474.609375	938.964844	0.000000	1676441775.391275	0.000000
6.000000	973.144531	-263.671875	474.609375	972.656250	0.000000	1676441775.394167	0.000000
6.000000	973.144531	-233.398438	510.253906	949.707031	0.000000	1676441775.397059	0.000000
6.000000	973.144531	-155.273438	567.871094	979.980469	0.000000	1676441775.399951	0.000000
6.000000	973.632812	-273.437500	505.371094	973.632812	0.000000	1676441775.402843	0.000000
6.000000	973.144531	-339.843750	477.050781	973.632812	0.000000	1676441775.405735	0.000000
7.000000	973.144531	-247.070312	547.851562	974.121094	0.000000	1676441775.409430	0.000000
7.000000	973.144531	-235.839844	565.917969	974.121094	0.000000	1676441775.413125	0.000000
7.000000	973.632812	-285.156250	548.339844	973.632812	0.000000	1676441775.416819	0.000000
7.000000	973.144531	-262.207031	583.007812	974.121094	0.000000	1676441775.420514	0.000000
7.000000	973.632812	-172.851562	655.761719	973.632812	0.000000	1676441775.424209	0.000000
7.000000	973.632812	-105.468750	704.589844	973.632812	0.000000	1676441775.427904	0.000000
7.000000	973.144531	-98.144531	722.656250	974.121094	0.000000	1676441775.431599	0.000000
7.000000	973.144531	-103.027344	735.839844	974.121094	0.000000	1676441775.435293	0.000000
7.000000	973.632812	-6.835938	808.593750	974.121094	0.000000	1676441775.438988	0.000000
7.000000	973.632812	-20.019531	812.011719	974.121094	0.000000	1676441775.442683	0.000000
7.000000	973.144531	-180.664062	694.335938	974.121094	0.000000	1676441775.446378	0.000000
7.000000	974.121094	-135.742188	713.867188	974.121094	0.000000	1676441775.450073	0.000000
8.000000	975.585938	-47.851562	782.226562	973.632812	0.000000	1676441775.453895	0.000000
8.000000	920.410156	-72.265625	769.042969	974.121094	0.000000	1676441775.457717	0.000000
8.000000	-931.152344	-82.031250	794.433594	974.121094	0.000000	1676441775.461539	0.000000
8.000000	401.367188	158.691406	926.757812	973.632812	0.000000	1676441775.465362	0.000000
8.000000	-856.933594	248.046875	965.332031	973.632812	0.000000	1676441775.469184	0.000000
8.000000	-1000.000000	33.203125	854.492188	974.121094	0.000000	1676441775.473006	0.000000
8.000000	-964.355469	3.417969	813.964844	974.121094	0.000000	1676441775.476828	0.000000
8.000000	-1000.000000	45.898438	841.308594	974.121094	0.000000	1676441775.480650	0.000000
8.000000	-1000.000000	104.492188	880.371094	974.121094	0.000000	1676441775.484473	0.000000
8.000000	-1000.000000	66.894531	851.562500	974.121094	0.000000	1676441775.488295	0.000000
8.000000	-1000.000000	75.195312	839.843750	974.121094	0.000000	1676441775.492117	0.000000
8.000000	-1000.000000	144.531250	874.511719	974.121094	0.000000	1676441775.495939	0.000000
9.000000	-1000.000000	129.394531	851.074219	974.121094	0.000000	1676441775.499624	0.000000
9.000000	-1000.000000	60.058594	789.550781	974.121094	0.000000	1676441775.503310	0.000000
9.000000	-1000.000000	69.335938	784.667969	974.121094	0.000000	1676441775.506995	0.000000
9.000000	-1000.000000	91.308594	781.738281	974.121094	0.000000	1676441775.510680	0.000000
9.000000	-1000.000000	66.406250	737.792969	974.121094	0.000000	1676441775.514365	0.000000
9.000000	-991.210938	47.363281	706.542969	974.609375	0.000000	1676441775.518051	0.000000
9.000000	-1000.000000	16.601562	670.898438	970.214844	0.000000	1676441775.521736	0.000000
9.000000	-919.921875	60.058594	680.175781	983.398438	0.000000	1676441775.525421	0.000000
9.000000	-823.730469	37.109375	660.156250	941.406250	0.000000	1676441775.529106	0.000000
9.000000	-910.156250	-93.261719	554.687500	889.648438	0.000000	1676441775.532792	0.000000
9.000000	-544.921875	-57.128906	565.917969	905.761719	0.000000	1676441775.536477	0.000000
9.000000	200.195312	-32.714844	584.472656	832.031250	0.000000	1676441775.540162	0.000000
10.000000	456.542969	-85.937500	546.875000	571.289062	0.000000	1676441775.544917	0.000000
10.000000	-145.019531	-139.648438	498.535156	19.531250	0.000000	1676441775.549672	0.000000
10.000000	-817.382812	-158.691406	472.167969	-481.445312	0.000000	1676441775.554427	0.000000
10.000000	-981.933594	-126.464844	489.746094	-527.343750	0.000000	1676441775.559182	0.000000
10.000000	-991.210938	-181.152344	440.429688	-463.378906	0.000000	1676441775.563938	0.000000
10.000000	-998.046875	-222.167969	404.296875	-759.277344	0.000000	1676441775.568693	0.000000
10.000000	-1000.000000	-214.355469	410.644531	-1000.000000	0.000000	1676441775.573448	0.000000
10.000000	-1000.000000	-209.960938	407.226562	-825.195312	0.000000	1676441775.578203	0.000000
10.000000	-1000.000000	-301.269531	341.796875	186.523438	0.000000	1676441775.582958	0.000000
10.000000	-1000.000000	-351.562500	320.800781	990.722656	0.000000	1676441775.587713	0.000000
10.000000	-1000.000000	-298.339844	375.488281	958.496094	0.000000	1676441775.592468	0.000000
