EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-10001.547,1046.918,77530.825,63004.997,4017.195,25310.403,12079.980,36260.537,-0.150,0.995,0.063,1.556,1.312,-1.129,93.333,367.000,1.000
-10043.806,721.132,76944.395,62407.991,3201.324,24268.894,11168.475,35051.464,-0.149,0.996,0.061,1.617,1.251,-1.068,93.333,368.000,1.000
-10082.276,403.156,76361.701,61806.568,2407.144,23241.189,10278.760,33867.990,-0.150,0.994,0.059,1.526,1.099,-1.068,93.333,369.000,1.000
-10122.538,82.333,75767.386,61198.738,1617.690,22215.080,9394.104,32687.946,-0.149,0.997,0.060,1.526,1.038,-1.099,93.333,370.000,1.000
-10164.823,-248.314,75144.254,60583.067,810.729,21176.292,8491.280,31475.371,-0.149,0.995,0.058,1.556,0.977,-1.068,93.333,371.000,1.000
-10202.791,-579.742,74505.064,59961.152,-0.786,20134.191,7582.570,30245.537,-0.149,0.994,0.061,1.617,0.946,-1.007,93.333,372.000,1.000
-10234.056,-901.741,73870.837,59335.326,-791.471,19105.940,6693.928,29036.993,-0.147,0.995,0.061,1.617,0.977,-0.916,93.333,373.000,1.000
-10263.789,-1218.885,73234.557,58705.602,-1568.629,18087.119,5818.527,27841.352,-0.149,0.994,0.060,1.587,1.007,-0.977,93.333,374.000,1.000
-10295.428,-1540.348,72575.325,58070.773,-2357.982,17061.180,4929.980,26619.330,-0.149,0.995,0.060,1.709,0.946,-0.916,93.333,375.000,1.000
-10325.587,-1863.787,71895.113,57430.953,-3157.798,16028.871,4029.305,25371.503,-0.148,0.994,0.060,1.709,1.007,-0.916,93.333,376.000,1.000
-10351.656,-2182.485,71210.566,56786.821,-3946.006,15003.547,3138.867,24132.409,-0.148,0.994,0.061,1.709,1.007,-0.916,93.333,377.000,1.000
-10376.919,-2500.341,70518.047,56137.634,-4724.498,13983.417,2257.091,22901.609,-0.147,0.993,0.061,1.740,0.946,-0.854,93.333,378.000,1.000
-10403.425,-2825.367,69799.284,55482.444,-5516.296,12954.230,1360.278,21642.384,-0.145,0.994,0.061,1.740,0.977,-0.916,93.333,379.000,1.000
-10426.874,-3154.440,69056.408,54822.372,-6321.950,11916.674,447.281,20349.538,-0.147,0.994,0.063,1.770,1.038,-0.885,93.333,380.000,1.000
-10444.173,-3479.129,68308.912,54159.286,-7118.765,10885.538,-458.336,19057.549,-0.146,0.995,0.063,1.770,1.038,-0.946,93.333,381.000,1.000
-10459.722,-3802.050,67557.481,53492.969,-7904.858,9861.573,-1353.183,17773.619,-0.146,0.994,0.061,1.678,0.977,-0.977,93.333,382.000,1.000
-10478.158,-4132.480,66782.951,52821.921,-8704.494,8829.377,-2261.038,16462.353,-0.146,0.995,0.060,1.678,1.007,-1.038,93.333,383.000,1.000
-10496.361,-4468.613,65983.277,52146.366,-9523.108,7786.234,-3187.614,15112.420,-0.147,0.996,0.058,1.678,1.038,-1.038,93.333,384.000,1.000
-10509.142,-4799.386,65179.861,51467.945,-10335.233,6748.445,-4107.167,13761.280,-0.148,0.997,0.059,1.526,0.977,-1.038,93.333,385.000,1.000
-10518.017,-5122.722,64381.383,50786.746,-11127.978,5723.202,-5006.355,12431.481,-0.149,0.996,0.059,1.495,0.916,-1.068,93.333,386.000,1.000
-10527.140,-5446.196,63572.702,50101.383,-11919.230,4698.461,-5903.852,11097.054,-0.149,0.996,0.061,1.556,1.068,-1.068,93.333,387.000,1.000
-10534.602,-5769.025,62749.252,49412.153,-12717.399,3669.561,-6809.553,9741.993,-0.149,0.995,0.059,1.404,1.068,-1.129,93.333,388.000,1.000
-10535.617,-6079.645,61931.827,48721.381,-13499.251,2652.242,-7700.359,8400.225,-0.150,0.994,0.063,1.404,1.007,-1.099,93.333,389.000,1.000
-10531.358,-6374.033,61133.246,48030.120,-14248.249,1657.093,-8558.298,7101.383,-0.149,0.993,0.061,1.312,1.007,-1.068,93.333,390.000,1.000
-10526.752,-6661.203,60338.309,47337.078,-14982.313,672.548,-9400.270,5822.880,-0.148,0.994,0.059,1.282,1.038,-1.068,93.333,391.000,1.000
-10521.496,-6946.170,59533.589,46641.461,-15719.496,-312.357,-10244.729,4536.738,-0.149,0.992,0.059,1.221,1.068,-1.038,93.333,392.000,1.000
-10511.105,-7221.880,58731.417,45944.408,-16445.417,-1287.940,-11077.975,3263.004,-0.150,0.991,0.059,1.251,1.068,-0.916,93.333,393.000,1.000
-10495.937,-7484.203,57944.275,45246.581,-17142.367,-2243.462,-11882.366,2030.437,-0.150,0.993,0.058,1.251,1.068,-0.885,93.333,394.000,1.000
-10481.266,-7741.437,57158.590,44546.605,-17824.767,-3189.257,-12672.522,819.173,-0.149,0.993,0.059,1.251,1.221,-0.885,93.333,395.000,1.000
-10468.021,-8000.297,56358.014,43843.488,-18513.890,-4139.286,-13470.386,-405.639,-0.150,0.992,0.058,1.221,1.251,-0.763,93.333,396.000,1.000
-10451.194,-8254.129,55553.623,43138.739,-19198.310,-5085.642,-14264.470,-1630.088,-0.150,0.993,0.056,1.068,1.190,-0.610,93.333,397.000,1.000
-10428.888,-8495.122,54764.852,42434.227,-19853.675,-6012.000,-15029.088,-2815.492,-0.148,0.995,0.060,1.038,1.221,-0.671,93.333,398.000,1.000
-10405.247,-8727.834,53986.118,41729.453,-20485.232,-6921.165,-15768.389,-3965.313,-0.148,0.997,0.059,1.068,1.251,-0.671,93.333,399.000,1.000
-10382.127,-8959.349,53200.203,41023.014,-21114.659,-7826.351,-16504.320,-5111.457,-0.147,0.997,0.060,1.007,1.251,-0.580,93.333,400.000,1.000
-10355.459,-9185.208,52412.141,40315.399,-21737.070,-8723.917,-17232.457,-6248.080,-0.148,0.998,0.061,0.885,1.251,-0.488,93.333,401.000,1.000
-10323.163,-9397.657,51639.975,39608.013,-22329.196,-9599.223,-17928.788,-7338.555,-0.149,0.997,0.061,0.854,1.373,-0.397,93.333,402.000,1.000
-10289.568,-9600.307,50880.479,38900.525,-22893.077,-10454.220,-18594.335,-8382.862,-0.148,0.998,0.061,0.641,1.343,-0.366,93.333,403.000,1.000
-10257.933,-9801.347,50114.660,38191.673,-23453.006,-11304.433,-19253.754,-9418.845,-0.148,0.999,0.062,0.763,1.373,-0.275,93.333,404.000,1.000
-10224.801,-9997.961,49342.866,37481.959,-24011.223,-12150.620,-19910.694,-10454.470,-0.149,0.998,0.065,0.671,1.465,-0.244,93.333,405.000,1.000
-10185.538,-10179.382,48585.898,36773.199,-24543.632,-12977.066,-20542.344,-11455.149,-0.149,1.000,0.063,0.580,1.465,-0.122,93.333,406.000,1.000
-10139.959,-10340.318,47853.518,36065.868,-25040.899,-13778.192,-21141.143,-12405.666,-0.149,1.002,0.060,0.580,1.404,-0.275,93.333,407.000,1.000
-10090.406,-10483.323,47135.401,35358.797,-25520.751,-14565.702,-21727.456,-13333.510,-0.148,1.000,0.064,0.458,1.465,-0.122,93.333,408.000,1.000
-10039.588,-10614.776,46420.301,34651.102,-25996.315,-15347.985,-22315.422,-14260.063,-0.150,1.000,0.064,0.275,1.404,-0.061,93.333,409.000,1.000
-9992.158,-10746.731,45700.901,33942.644,-26464.191,-16122.828,-22898.835,-15177.586,-0.149,0.998,0.062,0.275,1.373,0.000,93.333,410.000,1.000
-9954.227,-10898.393,44957.812,33232.730,-26932.383,-16895.304,-23480.972,-16092.913,-0.149,0.998,0.061,0.214,1.343,-0.061,93.333,411.000,1.000
-9927.284,-11084.752,44164.225,32520.344,-27427.407,-17681.845,-24085.237,-17045.186,-0.147,0.998,0.062,0.214,1.434,-0.153,93.333,412.000,1.000
-9903.835,-11300.215,43319.444,31806.263,-27955.394,-18485.512,-24717.343,-18048.327,-0.148,0.997,0.060,0.275,1.434,-0.061,93.333,413.000,1.000
-9873.584,-11521.334,42458.009,31093.054,-28483.930,-19285.384,-25345.862,-19056.885,-0.148,0.996,0.064,0.275,1.465,-0.122,93.333,414.000,1.000
-9833.697,-11729.735,41611.087,30382.037,-28984.005,-20063.835,-25943.298,-20025.569,-0.147,0.996,0.063,0.305,1.404,-0.183,93.333,415.000,1.000
-9789.007,-11925.297,40776.322,29671.884,-29465.589,-20828.461,-26521.878,-20967.716,-0.147,0.996,0.067,0.458,1.312,-0.092,93.333,416.000,1.000
-9743.536,-12115.311,39938.149,28961.148,-29950.659,-21593.861,-27106.186,-21918.940,-0.147,0.997,0.061,0.427,1.373,-0.153,93.333,417.000,1.000
-9697.843,-12303.287,39094.404,28250.245,-30438.391,-22359.449,-27697.087,-22881.357,-0.148,0.997,0.061,0.580,1.312,-0.183,93.333,418.000,1.000
-9654.266,-12495.198,38242.317,27539.683,-30925.138,-23122.872,-28291.500,-23850.051,-0.148,0.995,0.064,0.519,1.282,-0.244,93.333,419.000,1.000
-9617.454,-12704.895,37358.809,26828.430,-31434.764,-23899.410,-28913.998,-24862.289,-0.149,0.995,0.066,0.549,1.221,-0.275,93.333,420.000,1.000
-9587.923,-12942.856,36420.698,26115.712,-31995.691,-24706.988,-29594.475,-25966.776,-0.148,0.993,0.062,0.702,1.221,-0.305,93.333,421.000,1.000
-9560.976,-13206.665,35431.942,25402.639,-32603.823,-25543.072,-30330.175,-27163.727,-0.148,0.993,0.063,0.854,1.160,-0.244,93.333,422.000,1.000
-9533.518,-13489.814,34409.211,24690.289,-33238.779,-26395.714,-31101.239,-28423.826,-0.147,0.992,0.061,0.946,1.160,-0.214,93.333,423.000,1.000
-9506.211,-13791.107,33354.252,23977.759,-33901.265,-27266.556,-31908.554,-29746.962,-0.145,0.993,0.062,1.190,1.129,-0.183,93.333,424.000,1.000
-9477.163,-14106.001,32265.810,23264.105,-34599.917,-28160.764,-32760.668,-31147.430,-0.147,0.993,0.060,1.282,1.129,-0.244,93.333,425.000,1.000
-9439.543,-14415.931,31168.710,22551.137,-35311.176,-29061.167,-33632.397,-32591.148,-0.149,0.996,0.063,1.312,1.099,-0.305,93.333,426.000,1.000
-9388.424,-14697.144,30103.666,21842.276,-35988.183,-29935.267,-34473.047,-34003.073,-0.148,0.996,0.062,1.312,1.007,-0.244,93.333,427.000,1.000
-9324.934,-14935.967,29092.885,21139.401,-36605.565,-30764.890,-35252.671,-35335.539,-0.148,0.996,0.064,1.495,0.977,-0.275,93.333,428.000,1.000
-9250.690,-15126.438,28140.704,20442.781,-37161.663,-31547.553,-35965.978,-36577.265,-0.150,0.995,0.066,1.434,0.854,-0.305,93.333,429.000,1.000
-9163.129,-15258.229,27263.638,19753.340,-37639.132,-32271.096,-36592.579,-37694.360,-0.150,0.995,0.064,1.434,0.793,-0.427,93.333,430.000,1.000
-9060.610,-15319.453,26490.431,19072.569,-38001.684,-32911.881,-37092.636,-38621.251,-0.149,0.996,0.066,1.526,0.641,-0.397,93.333,431.000,1.000
-8948.063,-15310.609,25828.964,18400.270,-38236.596,-33461.898,-37449.784,-39325.735,-0.147,0.996,0.062,1.556,0.641,-0.397,93.333,432.000,1.000
-8832.363,-15244.352,25259.316,17734.722,-38366.039,-33935.177,-37683.707,-39832.642,-0.146,0.997,0.064,1.556,0.610,-0.427,93.333,433.000,1.000
-8715.144,-15131.162,24765.041,17075.252,-38407.030,-34341.938,-37810.294,-40165.401,-0.146,0.999,0.064,1.556,0.580,-0.397,93.333,434.000,1.000
-8595.307,-14976.042,24345.675,16422.482,-38353.710,-34678.209,-37823.343,-40314.234,-0.144,0.998,0.064,1.556,0.549,-0.305,93.333,435.000,1.000
-8475.585,-14789.631,23990.639,15775.821,-38211.775,-34948.462,-37729.252,-40285.870,-0.145,0.996,0.067,1.556,0.549,-0.214,93.333,436.000,1.000
-8360.791,-14590.267,23667.394,15132.931,-38016.792,-35176.683,-37566.084,-40135.362,-0.144,0.994,0.064,1.526,0.549,-0.183,93.333,437.000,1.000
-8251.408,-14391.071,23349.756,14492.336,-37798.456,-35382.788,-37367.163,-39913.808,-0.146,0.991,0.064,1.617,0.610,-0.153,93.333,438.000,1.000
-8144.702,-14194.631,23036.702,13854.496,-37554.367,-35566.043,-37133.089,-39623.608,-0.145,0.992,0.063,1.617,0.610,-0.092,93.333,439.000,1.000
-8041.327,-14004.333,22728.733,13219.463,-37280.206,-35724.681,-36861.217,-39260.359,-0.146,0.994,0.063,1.770,0.610,0.061,93.333,440.000,1.000
-7945.023,-13830.629,22406.962,12585.554,-36998.839,-35874.068,-36575.706,-38860.493,-0.146,0.995,0.064,1.678,0.671,0.031,93.333,441.000,1.000
-7855.715,-13679.982,22054.050,11951.645,-36733.752,-36029.103,-36301.622,-38464.963,-0.147,0.993,0.063,1.648,0.732,0.000,93.333,442.000,1.000
-7768.774,-13546.824,21677.286,11318.899,-36476.892,-36183.874,-36032.257,-38067.525,-0.146,0.992,0.062,1.770,0.732,0.031,93.333,443.000,1.000
-7681.961,-13423.958,21289.877,10688.734,-36211.693,-36327.091,-35751.869,-37645.418,-0.145,0.992,0.061,1.801,0.610,-0.031,93.333,444.000,1.000
-7597.320,-13312.872,20884.832,10060.680,-35948.664,-36465.052,-35472.020,-37215.696,-0.144,0.990,0.058,1.953,0.671,-0.031,93.333,445.000,1.000
-7515.071,-13216.085,20449.443,9433.919,-35707.463,-36609.970,-35213.971,-36812.363,-0.141,0.996,0.061,1.892,0.641,-0.153,93.333,446.000,1.000
-7431.886,-13128.209,19991.081,8809.321,-35480.531,-36756.987,-34971.297,-36428.841,-0.141,0.996,0.063,2.014,0.763,-0.031,93.333,447.000,1.000
-7347.282,-13044.472,19523.819,8187.971,-35248.080,-36894.276,-34724.164,-36035.712,-0.143,0.998,0.062,1.953,0.854,-0.122,93.333,448.000,1.000
-7265.324,-12970.014,19041.646,7569.130,-35016.185,-37026.843,-34478.352,-35640.426,-0.141,1.000,0.063,1.953,0.793,-0.122,93.333,449.000,1.000
-7187.197,-12909.945,18531.217,6951.779,-34805.068,-37167.738,-34254.650,-35275.285,-0.141,1.001,0.062,1.831,0.763,-0.031,93.333,450.000,1.000
-7108.234,-12857.454,18001.452,6337.023,-34608.978,-37312.270,-34048.125,-34935.560,-0.142,1.000,0.060,1.801,0.854,-0.092,93.333,451.000,1.000
-7025.466,-12802.937,17473.140,5726.830,-34403.678,-37444.003,-33834.399,-34584.926,-0.142,0.999,0.061,1.740,0.854,-0.031,93.333,452.000,1.000
-6942.026,-12748.310,16945.718,5121.246,-34188.624,-37562.406,-33612.159,-34219.726,-0.142,1.000,0.062,1.770,0.885,-0.122,93.333,453.000,1.000
-6860.380,-12700.458,16402.162,4519.051,-33985.327,-37681.324,-33402.782,-33872.553,-0.141,1.002,0.063,1.648,0.977,-0.092,93.333,454.000,1.000
-6777.190,-12656.178,15843.076,3920.441,-33794.801,-37801.423,-33207.748,-33548.359,-0.143,1.004,0.060,1.465,0.946,-0.153,93.333,455.000,1.000
-6689.621,-12606.718,15286.984,3326.623,-33593.665,-37908.173,-33003.616,-33212.515,-0.143,1.004,0.061,1.251,1.099,-0.214,93.333,456.000,1.000
-6601.303,-12553.395,14736.974,2737.038,-33376.332,-37999.036,-32784.226,-32853.189,-0.142,1.004,0.059,1.221,1.038,-0.214,93.333,457.000,1.000
-6516.390,-12504.725,14176.886,2149.601,-33164.097,-38088.308,-32570.947,-32500.970,-0.142,1.005,0.064,1.099,1.038,-0.183,93.333,458.000,1.000
-6432.233,-12459.812,13604.520,1560.989,-32963.665,-38179.730,-32371.213,-32168.613,-0.140,1.003,0.059,0.916,1.007,-0.153,93.333,459.000,1.000
-6344.047,-12408.717,13039.281,951.016,-32752.609,-38257.831,-32162.561,-31823.692,-0.139,1.003,0.057,0.916,1.038,-0.214,93.333,460.000,1.000
-6253.125,-12349.363,12489.014,252.915,-32519.306,-38314.676,-31932.263,-31446.005,-0.140,1.001,0.058,0.763,1.282,-0.183,93.333,461.000,1.000
-6163.968,-12290.255,11936.853,-640.349,-32283.574,-38363.163,-31699.486,-31063.770,-0.139,0.998,0.061,0.671,1.312,-0.122,93.333,462.000,1.000
-6076.202,-12235.080,11371.626,-1805.343,-32060.681,-38413.379,-31480.040,-30702.697,-0.138,0.998,0.060,0.641,1.465,-0.092,93.333,463.000,1.000
-5986.309,-12178.538,10804.871,-3227.725,-31836.587,-38456.790,-31260.478,-30344.010,-0.139,0.999,0.059,0.641,1.556,-0.153,93.333,464.000,1.000
-5895.454,-12120.633,10243.795,-4827.022,-31600.035,-38487.140,-31029.384,-29968.987,-0.138,0.996,0.063,0.610,1.617,-0.031,93.333,465.000,1.000
-5808.349,-12071.551,9672.256,-6513.714,-31370.136,-38517.703,-30805.861,-29604.582,-0.139,0.995,0.063,0.610,1.556,-0.061,93.333,466.000,1.000
-5725.152,-12036.823,9076.540,-8199.984,-31166.457,-38561.394,-30610.280,-29282.468,-0.138,0.995,0.064,0.519,1.678,0.000,93.333,467.000,1.000
-5641.591,-12009.412,8468.654,-9796.552,-30976.333,-38609.889,-30430.515,-28986.296,-0.137,0.994,0.062,0.580,1.801,0.031,93.333,468.000,1.000
-5556.993,-11982.915,7864.130,-11251.299,-30779.737,-38650.134,-30245.858,-28684.906,-0.138,0.995,0.061,0.610,1.801,-0.031,93.333,469.000,1.000
-5474.946,-11961.350,7255.690,-12583.030,-30585.161,-38687.388,-30063.875,-28389.549,-0.139,0.994,0.061,0.641,1.953,0.031,93.333,470.000,1.000
-5395.495,-11948.271,6630.831,-13844.987,-30410.535,-38732.710,-29902.573,-28129.672,-0.141,0.992,0.059,0.671,1.892,-0.031,93.333,471.000,1.000
-5313.899,-11936.819,5998.872,-15064.162,-30246.547,-38779.718,-29753.239,-27894.700,-0.142,0.992,0.062,0.702,1.892,-0.122,93.333,472.000,1.000
-5228.604,-11920.021,5375.852,-16241.067,-30072.199,-38815.037,-29594.976,-27652.215,-0.143,0.994,0.059,0.763,1.892,-0.122,93.333,473.000,1.000
-5143.859,-11902.576,4755.093,-17388.260,-29893.991,-38843.273,-29434.322,-27408.991,-0.145,0.994,0.062,0.763,1.862,-0.061,93.333,474.000,1.000
-5062.026,-11891.971,4119.145,-18526.127,-29734.748,-38879.183,-29295.000,-27199.821,-0.145,0.995,0.065,0.763,1.862,-0.092,93.333,475.000,1.000
-4979.487,-11884.790,3472.064,-19645.803,-29591.638,-38920.646,-29175.383,-27023.503,-0.146,0.994,0.063,0.793,1.770,-0.092,93.333,476.000,1.000
-4893.406,-11873.140,2832.479,-20716.892,-29441.120,-38952.551,-29052.228,-26844.891,-0.144,0.993,0.063,0.671,1.801,-0.122,93.333,477.000,1.000
-4806.693,-11858.691,2200.670,-21733.932,-29281.302,-38974.185,-28923.246,-26658.940,-0.144,0.994,0.065,0.702,1.709,-0.153,93.333,478.000,1.000
-4722.353,-11848.004,1560.813,-22719.878,-29132.903,-38999.068,-28809.107,-26497.394,-0.143,0.995,0.062,0.702,1.617,-0.153,93.333,479.000,1.000
-4638.231,-11838.534,913.235,-23681.769,-28998.094,-39028.142,-28711.995,-26366.544,-0.144,0.997,0.063,0.702,1.740,-0.153,93.333,480.000,1.000
-4551.848,-11822.056,275.820,-24600.156,-28854.870,-39046.799,-28608.801,-26232.853,-0.142,0.995,0.063,0.671,1.801,-0.244,93.333,481.000,1.000
-4465.772,-11799.295,-347.992,-25468.252,-28697.423,-39051.272,-28491.788,-26083.008,-0.142,0.996,0.064,0.702,1.709,-0.183,93.333,482.000,1.000
-4383.080,-11778.481,-975.053,-26301.127,-28546.769,-39055.117,-28380.993,-25946.054,-0.141,0.998,0.065,0.641,1.709,-0.061,93.333,483.000,1.000
-4301.551,-11760.800,-1612.228,-27091.061,-28411.703,-39064.022,-28285.850,-25837.010,-0.142,0.999,0.063,0.580,1.709,-0.061,93.333,484.000,1.000
-4217.836,-11740.040,-2247.291,-27792.429,-28273.273,-39066.419,-28188.413,-25728.498,-0.142,0.999,0.062,0.671,1.709,0.000,93.333,485.000,1.000
-4133.967,-11716.481,-2876.976,-28374.008,-28121.675,-39057.181,-28079.255,-25603.599,-0.142,0.996,0.062,0.549,1.648,0.000,93.333,486.000,1.000
-4053.692,-11697.845,-3516.824,-28856.035,-27975.731,-39048.900,-27977.343,-25489.703,-0.141,0.996,0.063,0.397,1.709,-0.061,93.333,487.000,1.000
-3975.206,-11684.764,-4171.644,-29276.066,-27847.740,-39048.550,-27895.217,-25408.417,-0.140,0.996,0.061,0.488,1.648,0.061,93.333,488.000,1.000
-3893.950,-11668.294,-4821.507,-29650.344,-27719.648,-39043.227,-27814.481,-25334.895,-0.140,0.995,0.064,0.458,1.648,0.000,93.333,489.000,1.000
-3810.474,-11645.051,-5451.675,-29991.568,-27575.771,-39022.523,-27718.359,-25243.298,-0.141,0.997,0.066,0.519,1.617,0.122,93.333,490.000,1.000
-3728.847,-11622.540,-6073.723,-30331.627,-27431.404,-38996.775,-27621.504,-25154.189,-0.143,0.996,0.066,0.549,1.587,0.061,93.333,491.000,1.000
-3648.837,-11605.086,-6700.627,-30692.706,-27303.969,-38977.660,-27541.899,-25095.651,-0.144,0.997,0.063,0.519,1.648,0.031,93.333,492.000,1.000
-3566.440,-11586.100,-7322.329,-31056.141,-27180.113,-38956.939,-27466.944,-25050.347,-0.143,0.998,0.062,0.519,1.648,0.000,93.333,493.000,1.000
-3481.579,-11560.265,-7925.693,-31391.194,-27039.561,-38922.076,-27376.249,-24986.572,-0.144,0.997,0.062,0.519,1.617,-0.031,93.333,494.000,1.000
-3398.457,-11532.590,-8519.921,-31698.650,-26891.146,-38879.121,-27278.259,-24914.955,-0.144,0.995,0.064,0.519,1.465,0.031,93.333,495.000,1.000
-3317.799,-11507.741,-9119.266,-31996.323,-26754.374,-38840.352,-27192.700,-24865.324,-0.145,0.996,0.064,0.549,1.495,-0.061,93.333,496.000,1.000
-3235.312,-11480.015,-9715.354,-32278.337,-26621.545,-38800.134,-27112.049,-24827.534,-0.144,0.995,0.066,0.671,1.312,-0.122,93.333,497.000,1.000
-3149.236,-11442.863,-10291.027,-32524.567,-26471.088,-38744.101,-27013.939,-24767.021,-0.143,0.994,0.067,0.702,1.282,-0.122,93.333,498.000,1.000
-3063.351,-11400.313,-10850.595,-32740.359,-26306.990,-38674.536,-26901.269,-24686.180,-0.145,0.996,0.068,0.732,1.404,-0.183,93.333,499.000,1.000
-2980.287,-11359.259,-11411.164,-32949.965,-26150.821,-38604.944,-26795.534,-24617.642,-0.144,0.996,0.067,0.854,1.343,-0.244,93.333,500.000,1.000
-2897.569,-11317.211,-11971.809,-33154.552,-26001.671,-38534.676,-26696.474,-24563.091,-0.147,0.993,0.067,1.068,1.129,-0.336,93.333,501.000,1.000
-2813.403,-11268.402,-12517.722,-33332.904,-25839.327,-38451.572,-26583.772,-24492.497,-0.146,0.992,0.065,1.038,1.068,-0.336,93.333,502.000,1.000
-2730.757,-11216.544,-13050.307,-33483.341,-25664.526,-38357.330,-26457.099,-24404.207,-0.144,0.992,0.063,1.099,1.099,-0.336,93.333,503.000,1.000
-2651.607,-11169.679,-13585.500,-33627.924,-25499.876,-38266.896,-26338.465,-24331.482,-0.143,0.992,0.061,1.160,1.129,-0.458,93.333,504.000,1.000
-2572.246,-11126.123,-14123.178,-33770.999,-25348.765,-38181.912,-26231.776,-24281.876,-0.144,0.992,0.064,1.221,1.068,-0.397,93.333,505.000,1.000
-2489.100,-11077.752,-14646.062,-33890.429,-25189.082,-38087.676,-26115.585,-24223.023,-0.144,0.992,0.066,1.404,1.099,-0.336,93.333,506.000,1.000
-2404.862,-11024.846,-15151.313,-33978.822,-25013.944,-37979.839,-25983.206,-24142.487,-0.143,0.994,0.068,1.495,1.160,-0.427,93.333,507.000,1.000
-2323.731,-10975.132,-15656.042,-34058.154,-24843.884,-37871.735,-25855.547,-24070.661,-0.143,0.996,0.064,1.617,1.068,-0.366,93.333,508.000,1.000
-2244.424,-10929.362,-16166.424,-34140.730,-24688.544,-37769.411,-25743.022,-24024.582,-0.142,0.996,0.065,1.617,0.977,-0.458,93.333,509.000,1.000
-2163.520,-10880.733,-16668.036,-34209.303,-24529.936,-37661.286,-25627.849,-23977.996,-0.143,0.999,0.065,1.678,0.946,-0.458,93.333,510.000,1.000
-2082.343,-10828.801,-17154.849,-34252.632,-24358.007,-37541.269,-25499.279,-23913.063,-0.143,0.999,0.065,1.617,1.038,-0.397,93.333,511.000,1.000
-2004.157,-10780.984,-17641.799,-34288.809,-24190.848,-37421.268,-25375.009,-23855.862,-0.142,0.998,0.066,1.587,1.038,-0.366,93.333,512.000,1.000
-1927.147,-10738.313,-18136.872,-34332.141,-24040.966,-37309.218,-25268.204,-23828.456,-0.143,0.994,0.063,1.617,1.007,-0.305,93.333,513.000,1.000
-1847.010,-10692.377,-18625.166,-34365.969,-23890.918,-37193.928,-25162.099,-23807.237,-0.142,0.995,0.062,1.526,1.068,-0.305,93.333,514.000,1.000
-1764.947,-10639.889,-19095.516,-34373.205,-23724.687,-37065.533,-25040.387,-23766.012,-0.141,0.991,0.062,1.556,1.038,-0.275,93.333,515.000,1.000
-1686.143,-10588.075,-19560.466,-34367.929,-23556.713,-36933.439,-24916.982,-23723.611,-0.142,0.992,0.062,1.801,0.946,-0.244,93.333,516.000,1.000
-1611.107,-10540.817,-20032.351,-34368.924,-23404.432,-36808.112,-24809.535,-23707.157,-0.143,0.993,0.063,1.953,1.038,-0.214,93.333,517.000,1.000
-1535.429,-10491.473,-20500.281,-34364.683,-23255.774,-36681.045,-24706.367,-23700.164,-0.144,0.995,0.060,2.106,1.099,-0.183,93.333,518.000,1.000
-1457.970,-10436.025,-20951.171,-34335.636,-23092.486,-36541.010,-24588.897,-23673.186,-0.141,0.995,0.062,2.136,1.160,-0.122,93.333,519.000,1.000
-1382.080,-10381.642,-21394.978,-34291.822,-22925.198,-36396.211,-24467.181,-23639.481,-0.140,0.996,0.064,2.136,1.190,-0.122,93.333,520.000,1.000
-1307.940,-10333.503,-21845.634,-34254.368,-22773.373,-36259.689,-24360.779,-23630.037,-0.140,0.992,0.057,2.136,1.221,-0.092,93.333,521.000,1.000
-1231.164,-10283.847,-22292.689,-34214.596,-22626.962,-36124.170,-24259.974,-23633.436,-0.140,0.989,0.057,2.167,1.312,-0.153,93.333,522.000,1.000
-1150.919,-10224.389,-22717.709,-34147.952,-22462.383,-35973.669,-24140.734,-23613.683,-0.143,0.986,0.060,2.319,1.282,-0.153,93.333,523.000,1.000
-1072.354,-10160.017,-23126.261,-34057.976,-22284.303,-35811.162,-24006.862,-23574.247,-0.145,0.988,0.059,2.441,1.221,-0.214,93.333,524.000,1.000
-998.404,-10099.157,-23536.923,-33969.201,-22116.191,-35651.909,-23881.824,-23550.195,-0.148,0.990,0.059,2.563,1.221,-0.305,93.333,525.000,1.000
-925.709,-10039.138,-23948.280,-33882.797,-21957.754,-35495.830,-23766.197,-23544.050,-0.148,0.994,0.061,2.594,1.160,-0.549,93.333,526.000,1.000
-851.693,-9973.083,-24344.582,-33777.097,-21788.035,-35330.055,-23639.563,-23524.466,-0.148,0.997,0.060,2.472,1.038,-0.732,93.333,527.000,1.000
-779.369,-9904.439,-24727.979,-33650.782,-21607.115,-35155.627,-23501.946,-23488.390,-0.149,0.999,0.061,2.472,1.007,-0.824,93.333,528.000,1.000
-710.986,-9841.537,-25116.047,-33527.279,-21437.565,-34987.312,-23376.187,-23468.929,-0.147,1.000,0.061,2.289,0.977,-0.763,93.333,529.000,1.000
-642.657,-9782.284,-25508.862,-33411.909,-21282.578,-34826.121,-23266.158,-23473.546,-0.148,1.000,0.053,2.289,0.946,-1.007,93.333,530.000,1.000
-570.366,-9717.671,-25887.519,-33282.036,-21119.258,-34655.958,-23148.939,-23468.512,-0.144,1.000,0.054,2.228,0.824,-0.977,93.333,531.000,1.000
