EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-36.368,-14.302,-16.626,-5.466,-2.066,-9.831,-2.689,2.622,-0.114,0.758,-0.524,1.373,1.495,-0.153,80.000,15544.000,1.000
-40.695,-14.087,-16.991,-9.170,-2.578,-10.866,-3.208,2.205,-0.115,0.757,-0.524,1.404,1.495,-0.275,80.000,15545.000,1.000
-44.182,-14.281,-17.340,-11.558,-3.494,-12.115,-4.269,1.171,-0.113,0.756,-0.526,1.404,1.465,-0.275,80.000,15546.000,1.000
-46.604,-15.106,-17.673,-12.288,-4.532,-12.860,-5.516,-0.049,-0.115,0.758,-0.525,1.434,1.495,-0.244,80.000,15547.000,1.000
-47.909,-16.368,-17.703,-11.629,-5.466,-12.781,-6.785,-1.225,-0.114,0.757,-0.528,1.404,1.465,-0.275,80.000,15548.000,1.000
-48.322,-17.708,-17.261,-10.324,-6.400,-12.200,-8.138,-2.457,-0.114,0.757,-0.528,1.434,1.434,-0.183,80.000,15549.000,1.000
-48.311,-19.000,-16.739,-9.577,-7.809,-11.913,-9.693,-4.097,-0.113,0.757,-0.526,1.465,1.434,-0.214,80.000,15550.000,1.000
-48.421,-20.460,-17.013,-10.725,-10.259,-12.774,-11.499,-6.592,-0.113,0.759,-0.525,1.373,1.404,-0.183,80.000,15551.000,1.000
-49.062,-22.377,-18.725,-14.104,-13.930,-15.211,-13.540,-10.107,-0.114,0.758,-0.531,1.404,1.434,-0.153,80.000,15552.000,1.000
-50.318,-24.738,-21.634,-18.440,-18.323,-18.951,-15.688,-14.103,-0.115,0.757,-0.529,1.373,1.404,-0.122,80.000,15553.000,1.000
-51.800,-27.058,-24.623,-21.744,-22.435,-23.205,-17.697,-17.490,-0.114,0.757,-0.525,1.343,1.343,-0.153,80.000,15554.000,1.000
-52.698,-28.542,-26.337,-22.623,-25.214,-27.027,-19.309,-19.345,-0.112,0.760,-0.525,1.373,1.373,-0.122,80.000,15555.000,1.000
-52.311,-28.606,-26.013,-20.845,-25.945,-29.575,-20.339,-19.457,-0.113,0.759,-0.529,1.312,1.404,-0.061,80.000,15556.000,1.000
-50.742,-27.334,-23.972,-17.247,-24.511,-30.410,-20.678,-18.241,-0.114,0.758,-0.527,1.282,1.434,0.031,80.000,15557.000,1.000
-48.893,-25.378,-21.368,-13.323,-21.501,-29.768,-20.367,-16.324,-0.115,0.757,-0.528,1.282,1.343,0.031,80.000,15558.000,1.000
-47.575,-23.382,-19.268,-10.283,-17.899,-28.394,-19.604,-14.150,-0.115,0.757,-0.528,1.282,1.434,0.061,80.000,15559.000,1.000
-46.822,-21.612,-17.920,-8.210,-14.503,-26.962,-18.604,-11.864,-0.113,0.757,-0.529,1.190,1.343,-0.061,80.000,15560.000,1.000
-46.359,-20.249,-17.045,-6.591,-11.748,-25.773,-17.520,-9.639,-0.113,0.757,-0.526,1.251,1.251,0.031,80.000,15561.000,1.000
-46.132,-19.653,-16.416,-5.310,-9.859,-24.860,-16.390,-7.892,-0.115,0.759,-0.526,1.282,1.343,0.031,80.000,15562.000,1.000
-45.996,-19.958,-15.848,-4.669,-8.833,-24.112,-15.090,-7.027,-0.113,0.758,-0.525,1.190,1.312,0.183,80.000,15563.000,1.000
-45.627,-20.738,-15.173,-5.049,-8.429,-23.371,-13.504,-7.168,-0.113,0.759,-0.524,1.160,1.312,0.122,80.000,15564.000,1.000
-45.010,-21.301,-14.446,-6.480,-8.256,-22.464,-11.696,-8.066,-0.114,0.758,-0.527,1.160,1.251,0.183,80.000,15565.000,1.000
-44.464,-21.171,-13.867,-8.254,-7.886,-21.188,-9.822,-9.134,-0.114,0.759,-0.526,1.221,1.282,0.000,80.000,15566.000,1.000
-44.236,-20.434,-13.633,-9.656,-7.126,-19.541,-8.084,-9.856,-0.114,0.757,-0.525,1.282,1.251,0.031,80.000,15567.000,1.000
-44.252,-19.656,-13.874,-10.817,-6.200,-17.851,-6.662,-10.172,-0.111,0.758,-0.529,1.129,1.251,-0.031,80.000,15568.000,1.000
-44.187,-19.464,-14.517,-12.029,-5.472,-16.495,-5.496,-10.231,-0.111,0.757,-0.526,1.129,1.251,0.092,80.000,15569.000,1.000
-43.898,-20.341,-15.387,-13.144,-5.206,-15.701,-4.312,-10.016,-0.113,0.756,-0.526,1.251,1.251,0.000,80.000,15570.000,1.000
-43.638,-22.622,-16.470,-14.117,-5.622,-15.679,-2.963,-9.419,-0.113,0.757,-0.530,1.190,1.251,0.000,80.000,15571.000,1.000
-43.648,-26.262,-17.812,-15.153,-6.804,-16.583,-1.580,-8.434,-0.113,0.758,-0.529,1.099,1.312,-0.061,80.000,15572.000,1.000
-43.994,-30.659,-19.354,-16.537,-8.551,-18.268,-0.406,-7.229,-0.115,0.759,-0.530,1.160,1.221,-0.122,80.000,15573.000,1.000
-44.843,-34.890,-21.100,-18.700,-10.487,-20.234,0.421,-6.067,-0.112,0.756,-0.528,1.190,1.160,-0.214,80.000,15574.000,1.000
-46.330,-38.122,-23.097,-21.700,-12.149,-21.772,1.087,-5.006,-0.113,0.756,-0.527,1.190,1.160,-0.122,80.000,15575.000,1.000
-48.189,-39.884,-25.189,-24.687,-12.976,-22.225,2.101,-3.837,-0.112,0.756,-0.525,1.251,1.221,-0.153,80.000,15576.000,1.000
-49.937,-40.227,-27.031,-26.391,-12.528,-21.287,3.939,-2.383,-0.111,0.755,-0.530,1.221,1.312,-0.092,80.000,15577.000,1.000
-51.269,-39.635,-28.349,-25.927,-10.830,-19.193,6.594,-0.621,-0.112,0.757,-0.530,1.190,1.282,-0.061,80.000,15578.000,1.000
-51.990,-38.595,-29.094,-23.305,-8.471,-16.616,9.444,1.312,-0.112,0.756,-0.526,1.282,1.251,-0.092,80.000,15579.000,1.000
-51.740,-37.268,-29.325,-19.449,-6.305,-14.248,11.617,3.017,-0.109,0.757,-0.528,1.343,1.282,-0.092,80.000,15580.000,1.000
-50.127,-35.507,-28.999,-15.551,-4.911,-12.347,12.649,4.053,-0.112,0.757,-0.529,1.251,1.312,-0.244,80.000,15581.000,1.000
-47.131,-33.017,-27.931,-12.330,-4.235,-10.664,12.867,4.468,-0.110,0.757,-0.530,1.282,1.343,-0.153,80.000,15582.000,1.000
-43.040,-29.461,-25.811,-9.615,-3.639,-8.738,13.141,4.940,-0.111,0.757,-0.528,1.251,1.343,-0.153,80.000,15583.000,1.000
-38.009,-24.642,-22.270,-6.430,-2.321,-6.285,14.212,6.223,-0.112,0.757,-0.529,1.282,1.343,-0.153,80.000,15584.000,1.000
-32.218,-18.873,-17.327,-2.057,-0.003,-3.517,16.023,8.328,-0.112,0.758,-0.526,1.312,1.312,-0.244,80.000,15585.000,1.000
-26.541,-13.284,-11.961,2.735,2.511,-1.239,17.534,10.220,-0.112,0.755,-0.528,1.282,1.343,-0.183,80.000,15586.000,1.000
-22.400,-9.442,-7.849,5.751,3.650,-0.553,17.294,10.423,-0.112,0.757,-0.530,1.312,1.373,-0.183,80.000,15587.000,1.000
-20.557,-8.236,-6.162,5.022,2.286,-2.175,14.483,8.140,-0.111,0.757,-0.529,1.251,1.404,-0.122,80.000,15588.000,1.000
-20.243,-9.027,-6.495,0.849,-1.184,-5.759,9.705,4.089,-0.112,0.757,-0.530,1.251,1.404,-0.092,80.000,15589.000,1.000
-19.789,-10.070,-7.149,-4.069,-5.029,-9.928,4.735,0.160,-0.112,0.759,-0.531,1.221,1.373,-0.031,80.000,15590.000,1.000
-17.975,-9.778,-6.449,-6.847,-7.483,-13.096,1.277,-2.029,-0.112,0.759,-0.530,1.282,1.343,-0.061,80.000,15591.000,1.000
-14.512,-7.605,-3.705,-6.270,-7.785,-14.312,-0.071,-2.225,-0.112,0.759,-0.529,1.251,1.373,-0.031,80.000,15592.000,1.000
-9.819,-4.068,0.661,-2.915,-6.229,-13.471,0.229,-1.333,-0.110,0.757,-0.531,1.190,1.373,-0.061,80.000,15593.000,1.000
-5.122,-0.407,5.332,1.462,-3.801,-11.196,1.211,-0.549,-0.111,0.758,-0.531,1.221,1.404,-0.092,80.000,15594.000,1.000
-2.220,1.985,8.710,4.799,-1.724,-8.617,1.804,-0.691,-0.112,0.758,-0.530,1.221,1.343,-0.031,80.000,15595.000,1.000
-2.109,2.433,9.963,5.987,-0.793,-6.828,1.241,-1.929,-0.112,0.758,-0.530,1.190,1.434,-0.031,80.000,15596.000,1.000
-4.010,1.498,9.522,5.604,-0.873,-6.158,-0.467,-3.796,-0.113,0.758,-0.526,1.221,1.373,0.000,80.000,15597.000,1.000
-6.231,0.499,8.482,5.227,-1.160,-6.021,-2.517,-5.476,-0.112,0.759,-0.529,1.190,1.343,0.092,80.000,15598.000,1.000
-7.620,0.487,7.694,6.073,-0.978,-5.564,-3.931,-6.248,-0.110,0.758,-0.531,1.129,1.434,0.061,80.000,15599.000,1.000
-8.020,1.578,7.328,8.193,-0.271,-4.470,-4.189,-5.815,-0.110,0.757,-0.531,1.190,1.343,0.092,80.000,15600.000,1.000
-7.789,3.067,7.032,10.663,0.593,-3.081,-3.308,-4.361,-0.111,0.757,-0.530,1.343,1.465,0.061,80.000,15601.000,1.000
-7.327,4.091,6.448,12.500,1.356,-1.828,-1.531,-2.286,-0.112,0.757,-0.529,1.190,1.404,0.153,80.000,15602.000,1.000
-7.077,4.215,5.599,13.550,2.108,-0.707,0.959,0.197,-0.110,0.759,-0.529,1.160,1.373,0.183,80.000,15603.000,1.000
-7.612,3.505,4.674,14.272,3.019,0.567,3.967,3.079,-0.112,0.757,-0.528,1.099,1.312,0.122,80.000,15604.000,1.000
-9.433,2.241,3.602,14.651,3.920,2.030,7.026,6.074,-0.111,0.757,-0.527,1.129,1.312,0.092,80.000,15605.000,1.000
-12.639,0.638,2.077,13.896,4.274,3.290,9.417,8.419,-0.110,0.756,-0.528,1.160,1.343,0.092,80.000,15606.000,1.000
-16.810,-1.240,-0.102,11.336,3.618,3.887,10.579,9.337,-0.110,0.756,-0.528,1.160,1.373,0.031,80.000,15607.000,1.000
-21.056,-3.334,-2.815,7.290,1.984,3.712,10.473,8.625,-0.110,0.754,-0.525,1.129,1.373,0.000,80.000,15608.000,1.000
-24.347,-5.485,-5.695,2.812,-0.159,2.974,9.570,6.730,-0.109,0.754,-0.529,1.099,1.282,0.000,80.000,15609.000,1.000
-26.166,-7.596,-8.367,-1.230,-2.315,1.836,8.543,4.403,-0.109,0.752,-0.530,1.160,1.465,-0.092,80.000,15610.000,1.000
-26.831,-9.676,-10.515,-4.430,-4.177,0.294,7.949,2.449,-0.109,0.752,-0.528,1.160,1.495,-0.122,80.000,15611.000,1.000
-26.943,-11.680,-11.817,-6.518,-5.564,-1.548,8.007,1.457,-0.109,0.755,-0.527,1.282,1.495,-0.092,80.000,15612.000,1.000
-26.577,-13.457,-11.946,-7.183,-6.292,-3.288,8.570,1.509,-0.110,0.753,-0.530,1.343,1.434,-0.092,80.000,15613.000,1.000
-25.166,-14.829,-10.631,-6.152,-6.134,-4.435,9.341,2.308,-0.108,0.754,-0.529,1.404,1.434,-0.122,80.000,15614.000,1.000
-22.291,-15.671,-7.902,-3.777,-5.070,-4.786,10.054,3.470,-0.110,0.755,-0.526,1.465,1.495,-0.031,80.000,15615.000,1.000
-18.319,-15.854,-4.333,-1.382,-3.501,-4.483,10.471,4.549,-0.109,0.756,-0.527,1.282,1.556,-0.092,80.000,15616.000,1.000
-14.014,-15.099,-0.745,-0.276,-1.978,-3.702,10.440,5.079,-0.110,0.753,-0.530,1.343,1.526,-0.092,80.000,15617.000,1.000
-9.964,-13.116,2.260,-0.703,-0.806,-2.497,10.007,4.799,-0.111,0.754,-0.533,1.282,1.495,-0.061,80.000,15618.000,1.000
-6.676,-10.061,4.370,-2.067,-0.020,-0.989,9.418,3.836,-0.112,0.755,-0.529,1.343,1.465,-0.092,80.000,15619.000,1.000
-4.693,-6.694,5.374,-3.591,0.364,0.373,8.926,2.609,-0.111,0.756,-0.532,1.373,1.556,-0.061,80.000,15620.000,1.000
-4.102,-3.955,5.235,-4.732,0.212,0.906,8.551,1.489,-0.110,0.758,-0.532,1.434,1.526,-0.153,80.000,15621.000,1.000
-4.133,-2.328,4.371,-5.253,-0.516,0.280,8.129,0.619,-0.110,0.759,-0.537,1.343,1.434,-0.092,80.000,15622.000,1.000
-3.727,-1.593,3.592,-5.059,-1.542,-1.015,7.601,0.092,-0.109,0.762,-0.531,1.343,1.465,-0.092,80.000,15623.000,1.000
-2.384,-1.129,3.608,-4.069,-2.353,-1.908,7.162,0.126,-0.111,0.761,-0.532,1.160,1.465,-0.122,80.000,15624.000,1.000
-0.169,-0.372,4.654,-2.142,-2.431,-1.472,7.129,0.971,-0.113,0.762,-0.531,1.099,1.434,-0.214,80.000,15625.000,1.000
2.492,0.835,6.362,0.666,-1.583,0.422,7.615,2.616,-0.116,0.762,-0.529,1.038,1.251,-0.244,80.000,15626.000,1.000
4.612,2.068,7.771,3.694,-0.203,2.929,8.317,4.632,-0.115,0.764,-0.532,0.916,1.221,-0.305,80.000,15627.000,1.000
4.900,2.516,7.791,5.916,0.941,4.777,8.746,6.450,-0.113,0.764,-0.529,0.763,1.099,-0.397,80.000,15628.000,1.000
2.790,1.529,5.983,6.563,1.217,5.086,8.605,7.686,-0.113,0.763,-0.527,0.580,1.068,-0.366,80.000,15629.000,1.000
-0.896,-0.845,2.931,5.561,0.461,3.795,7.896,8.187,-0.111,0.762,-0.529,0.641,1.129,-0.397,80.000,15630.000,1.000
-4.415,-3.705,-0.025,3.792,-0.968,1.627,6.765,8.017,-0.110,0.761,-0.532,0.580,1.068,-0.336,80.000,15631.000,1.000
-6.227,-5.653,-1.434,2.716,-2.361,-0.272,5.371,7.526,-0.109,0.759,-0.530,0.488,0.916,-0.336,80.000,15632.000,1.000
-5.759,-5.596,-0.508,3.215,-3.048,-1.040,3.943,7.255,-0.110,0.759,-0.527,0.427,0.977,-0.305,80.000,15633.000,1.000
-3.538,-3.548,2.293,4.809,-2.829,-0.756,2.751,7.491,-0.109,0.758,-0.527,0.275,1.007,-0.244,80.000,15634.000,1.000
-0.882,-0.681,5.440,6.184,-2.082,-0.306,1.919,7.996,-0.110,0.756,-0.529,0.336,1.099,-0.183,80.000,15635.000,1.000
0.752,1.497,7.344,6.633,-1.350,-0.518,1.453,8.425,-0.111,0.756,-0.528,0.305,1.068,-0.122,80.000,15636.000,1.000
0.631,2.123,7.317,6.838,-0.863,-1.516,1.410,8.784,-0.111,0.757,-0.527,0.275,1.007,-0.153,80.000,15637.000,1.000
-0.919,1.317,5.659,7.722,-0.518,-2.835,1.830,9.281,-0.110,0.756,-0.527,0.366,1.007,-0.122,80.000,15638.000,1.000
-3.041,-0.136,3.107,8.900,-0.135,-3.906,2.591,9.982,-0.110,0.755,-0.523,0.336,0.977,-0.122,80.000,15639.000,1.000
-5.030,-1.218,0.411,9.139,0.462,-4.281,3.491,10.807,-0.111,0.753,-0.523,0.305,0.946,-0.061,80.000,15640.000,1.000
-6.445,-0.995,-1.752,7.911,1.463,-3.590,4.379,11.596,-0.112,0.753,-0.525,0.366,1.007,-0.153,80.000,15641.000,1.000
-6.903,0.877,-2.879,5.810,2.875,-1.708,5.114,12.013,-0.112,0.755,-0.522,0.458,0.946,-0.244,80.000,15642.000,1.000
-6.265,3.672,-2.917,3.842,4.314,0.909,5.547,11.636,-0.109,0.756,-0.523,0.519,0.916,-0.214,80.000,15643.000,1.000
-5.019,5.967,-2.392,2.707,5.170,3.371,5.660,10.348,-0.109,0.757,-0.522,0.488,0.916,-0.214,80.000,15644.000,1.000
-4.102,6.660,-2.141,2.487,4.982,4.966,5.602,8.561,-0.110,0.758,-0.526,0.427,0.854,-0.214,80.000,15645.000,1.000
-4.258,5.478,-2.887,2.679,3.642,5.501,5.525,6.952,-0.109,0.760,-0.525,0.458,0.916,-0.275,80.000,15646.000,1.000
-5.635,2.770,-4.915,2.614,1.416,5.207,5.482,5.980,-0.110,0.759,-0.526,0.366,0.854,-0.275,80.000,15647.000,1.000
-7.871,-0.731,-7.894,2.060,-1.122,4.506,5.474,5.658,-0.109,0.760,-0.526,0.366,0.763,-0.305,80.000,15648.000,1.000
-10.285,-4.047,-10.979,1.514,-3.329,3.820,5.465,5.674,-0.111,0.761,-0.525,0.366,0.732,-0.336,80.000,15649.000,1.000
-12.083,-6.291,-13.336,1.571,-4.819,3.397,5.370,5.677,-0.112,0.761,-0.527,0.366,0.641,-0.305,80.000,15650.000,1.000
-12.811,-7.120,-14.751,1.859,-5.652,3.143,5.102,5.459,-0.113,0.761,-0.526,0.275,0.732,-0.305,80.000,15651.000,1.000
-12.576,-6.773,-15.501,1.356,-6.159,2.676,4.613,5.042,-0.111,0.762,-0.524,0.244,0.732,-0.397,80.000,15652.000,1.000
-11.660,-5.747,-15.694,-0.138,-6.582,1.675,3.883,4.599,-0.110,0.761,-0.524,0.092,0.824,-0.458,80.000,15653.000,1.000
-10.193,-4.512,-15.159,-1.802,-6.997,0.157,2.837,4.116,-0.111,0.762,-0.526,0.061,0.702,-0.427,80.000,15654.000,1.000
-8.195,-3.354,-13.854,-2.901,-7.420,-1.582,1.354,3.255,-0.113,0.762,-0.528,0.183,0.763,-0.458,80.000,15655.000,1.000
-5.837,-2.483,-12.138,-3.360,-7.885,-3.257,-0.595,1.704,-0.111,0.761,-0.525,0.153,0.641,-0.488,80.000,15656.000,1.000
-3.799,-2.345,-10.842,-3.646,-8.578,-4.839,-2.935,-0.577,-0.111,0.760,-0.529,0.092,0.671,-0.519,80.000,15657.000,1.000
-2.960,-3.480,-10.847,-4.397,-9.747,-6.421,-5.532,-3.438,-0.111,0.760,-0.529,0.000,0.793,-0.488,80.000,15658.000,1.000
-3.429,-5.865,-12.256,-5.828,-11.234,-7.838,-8.004,-6.396,-0.111,0.760,-0.526,0.000,0.854,-0.427,80.000,15659.000,1.000
-4.463,-8.781,-14.274,-7.607,-12.469,-8.777,-9.769,-8.626,-0.111,0.760,-0.526,0.061,0.793,-0.397,80.000,15660.000,1.000
-5.498,-11.455,-16.012,-9.345,-13.112,-9.318,-10.568,-9.532,-0.111,0.759,-0.524,0.092,0.793,-0.305,80.000,15661.000,1.000
-6.522,-13.474,-16.964,-10.729,-13.293,-10.019,-10.682,-9.210,-0.113,0.758,-0.524,0.183,0.824,-0.366,80.000,15662.000,1.000
-7.243,-14.515,-16.716,-11.094,-13.134,-11.232,-10.431,-8.161,-0.113,0.757,-0.523,0.275,0.854,-0.336,80.000,15663.000,1.000
-6.732,-14.144,-14.837,-9.346,-12.417,-12.533,-9.755,-6.767,-0.113,0.758,-0.523,0.244,0.793,-0.336,80.000,15664.000,1.000
-4.606,-12.293,-11.581,-5.104,-11.047,-13.095,-8.501,-5.244,-0.111,0.758,-0.524,0.305,0.824,-0.397,80.000,15665.000,1.000
-2.232,-9.914,-8.556,-0.342,-9.683,-12.648,-6.956,-4.032,-0.112,0.757,-0.522,0.397,0.824,-0.366,80.000,15666.000,1.000
-1.805,-8.584,-7.849,1.404,-9.412,-11.740,-5.760,-3.741,-0.113,0.757,-0.524,0.519,0.793,-0.305,80.000,15667.000,1.000
-4.201,-9.164,-10.170,-1.731,-10.655,-11.030,-5.352,-4.523,-0.113,0.759,-0.522,0.488,0.824,-0.305,80.000,15668.000,1.000
-8.381,-11.136,-14.284,-8.192,-12.723,-10.668,-5.695,-5.805,-0.114,0.757,-0.525,0.641,0.824,-0.305,80.000,15669.000,1.000
-12.493,-13.213,-18.094,-14.318,-14.435,-10.312,-6.449,-6.702,-0.113,0.758,-0.523,0.671,0.854,-0.305,80.000,15670.000,1.000
-14.935,-14.337,-19.950,-16.981,-14.943,-9.502,-7.237,-6.613,-0.114,0.759,-0.527,0.732,0.824,-0.244,80.000,15671.000,1.000
-14.845,-14.146,-19.290,-15.620,-14.141,-8.038,-7.880,-5.613,-0.112,0.758,-0.528,0.854,0.793,-0.214,80.000,15672.000,1.000
-12.340,-12.838,-16.625,-12.144,-12.657,-6.236,-8.548,-4.458,-0.112,0.757,-0.522,0.946,0.854,-0.214,80.000,15673.000,1.000
-8.470,-10.977,-13.146,-9.113,-11.565,-4.869,-9.652,-4.147,-0.110,0.757,-0.526,1.038,0.854,-0.183,80.000,15674.000,1.000
-4.511,-9.288,-10.044,-7.970,-11.716,-4.543,-11.347,-5.227,-0.109,0.756,-0.528,1.068,0.885,-0.214,80.000,15675.000,1.000
-1.039,-8.231,-7.819,-8.462,-13.035,-5.003,-13.133,-7.336,-0.111,0.757,-0.526,1.160,0.854,-0.153,80.000,15676.000,1.000
1.979,-7.726,-6.297,-9.274,-14.551,-5.187,-14.093,-9.451,-0.114,0.757,-0.522,1.312,1.038,-0.122,80.000,15677.000,1.000
4.324,-7.396,-5.205,-9.155,-15.090,-3.966,-13.481,-10.504,-0.113,0.758,-0.523,1.404,0.916,-0.122,80.000,15678.000,1.000
5.482,-6.961,-4.422,-7.755,-13.926,-0.876,-11.036,-9.872,-0.113,0.755,-0.526,1.465,0.977,-0.122,80.000,15679.000,1.000
5.449,-6.308,-3.773,-5.670,-11.038,3.665,-6.981,-7.559,-0.113,0.757,-0.526,1.556,1.068,-0.092,80.000,15680.000,1.000
4.862,-5.388,-3.057,-3.844,-7.177,8.541,-2.070,-4.163,-0.114,0.759,-0.527,1.648,0.977,-0.061,80.000,15681.000,1.000
4.376,-4.284,-2.348,-2.948,-3.683,12.314,2.341,-0.768,-0.113,0.760,-0.527,1.648,1.038,-0.122,80.000,15682.000,1.000
4.488,-3.265,-1.936,-2.943,-1.810,13.815,4.733,1.487,-0.111,0.760,-0.528,1.648,0.946,-0.092,80.000,15683.000,1.000
5.763,-2.637,-1.972,-3.174,-1.980,12.721,4.312,2.025,-0.112,0.756,-0.526,1.770,0.977,-0.061,80.000,15684.000,1.000
8.515,-2.575,-2.450,-3.199,-3.776,9.596,1.444,0.933,-0.110,0.753,-0.526,1.892,1.099,-0.031,80.000,15685.000,1.000
12.374,-2.983,-3.321,-3.165,-6.387,5.529,-2.659,-1.266,-0.108,0.755,-0.528,1.953,1.221,-0.122,80.000,15686.000,1.000
16.720,-3.318,-4.190,-2.877,-8.771,1.856,-6.510,-3.608,-0.109,0.757,-0.525,1.923,1.190,0.000,80.000,15687.000,1.000
21.477,-2.590,-4.106,-1.163,-9.739,-0.152,-8.892,-4.920,-0.110,0.758,-0.525,1.984,1.190,0.061,80.000,15688.000,1.000
27.104,0.122,-2.153,2.754,-8.541,0.143,-9.355,-4.600,-0.109,0.755,-0.523,1.984,1.282,-0.031,80.000,15689.000,1.000
33.807,4.926,1.766,7.715,-5.421,2.389,-8.274,-3.000,-0.110,0.755,-0.524,2.106,1.373,0.061,80.000,15690.000,1.000
41.135,10.883,6.894,11.678,-1.352,5.563,-6.362,-0.844,-0.111,0.755,-0.524,2.228,1.465,0.153,80.000,15691.000,1.000
48.365,16.581,12.193,13.820,2.676,8.622,-4.203,1.399,-0.112,0.754,-0.523,2.289,1.465,0.061,80.000,15692.000,1.000
54.877,20.941,16.787,14.721,6.021,10.911,-2.191,3.487,-0.112,0.754,-0.526,2.350,1.404,0.092,80.000,15693.000,1.000
59.994,23.541,20.057,15.251,8.388,12.246,-0.553,5.278,-0.111,0.754,-0.527,2.350,1.434,0.031,80.000,15694.000,1.000
63.039,24.562,21.742,16.060,9.829,12.875,0.739,6.879,-0.114,0.753,-0.530,2.411,1.526,-0.122,80.000,15695.000,1.000
63.916,24.663,22.084,17.532,10.703,13.313,1.908,8.607,-0.114,0.752,-0.531,2.441,1.434,-0.122,80.000,15696.000,1.000
63.341,24.665,21.702,19.457,11.469,14.074,3.185,10.618,-0.112,0.753,-0.529,2.533,1.343,-0.153,80.000,15697.000,1.000
62.260,25.131,21.295,21.070,12.462,15.468,4.737,12.743,-0.113,0.754,-0.528,2.625,1.282,-0.214,80.000,15698.000,1.000
61.051,26.087,21.360,21.725,13.743,17.420,6.536,14.637,-0.113,0.755,-0.526,2.563,1.282,-0.183,80.000,15699.000,1.000
59.601,27.126,22.079,21.448,15.045,19.401,8.183,15.923,-0.112,0.755,-0.531,2.747,1.343,-0.183,80.000,15700.000,1.000
58.078,27.775,23.395,20.841,15.897,20.592,8.980,16.252,-0.112,0.756,-0.530,2.655,1.282,-0.153,80.000,15701.000,1.000
56.920,27.691,24.917,20.385,15.819,20.196,8.306,15.327,-0.110,0.757,-0.527,2.655,1.282,-0.244,80.000,15702.000,1.000
56.058,26.620,25.857,20.084,14.580,17.867,6.093,13.135,-0.112,0.758,-0.528,2.594,1.190,-0.122,80.000,15703.000,1.000
54.840,24.486,25.481,19.707,12.428,14.068,3.019,10.173,-0.113,0.758,-0.531,2.533,1.221,-0.092,80.000,15704.000,1.000
52.651,21.503,23.615,18.810,9.970,9.844,0.077,7.220,-0.113,0.759,-0.531,2.502,1.282,-0.092,80.000,15705.000,1.000
49.230,18.099,20.640,16.772,7.790,6.183,-2.020,4.915,-0.111,0.760,-0.531,2.411,1.251,-0.031,80.000,15706.000,1.000
44.610,14.787,17.209,13.365,6.192,3.654,-3.064,3.550,-0.113,0.760,-0.532,2.350,1.190,-0.061,80.000,15707.000,1.000
39.234,12.109,14.017,9.212,5.200,2.491,-3.170,3.085,-0.111,0.761,-0.529,2.197,1.221,0.061,80.000,15708.000,1.000
34.148,10.602,11.672,5.569,4.715,2.760,-2.512,3.187,-0.111,0.761,-0.530,2.106,1.251,0.061,80.000,15709.000,1.000
30.589,10.625,10.548,3.603,4.614,4.281,-1.297,3.295,-0.112,0.761,-0.531,1.892,1.282,0.031,80.000,15710.000,1.000
29.043,11.966,10.561,3.753,4.649,6.389,0.022,2.804,-0.111,0.763,-0.532,1.892,1.221,0.122,80.000,15711.000,1.000
28.941,13.745,11.173,5.748,4.452,8.074,0.856,1.463,-0.111,0.760,-0.531,1.801,1.190,0.122,80.000,15712.000,1.000
29.311,14.948,11.698,8.894,3.831,8.586,0.940,-0.345,-0.112,0.760,-0.529,1.740,1.160,0.183,80.000,15713.000,1.000
29.266,14.871,11.415,11.888,2.830,7.784,0.486,-1.874,-0.112,0.760,-0.527,1.587,1.068,0.122,80.000,15714.000,1.000
28.070,13.192,9.630,12.975,1.499,6.011,-0.189,-2.608,-0.113,0.759,-0.530,1.495,1.099,0.183,80.000,15715.000,1.000
25.463,10.164,6.162,11.268,-0.056,3.953,-0.898,-2.375,-0.112,0.759,-0.529,1.373,1.099,0.183,80.000,15716.000,1.000
22.136,6.723,1.848,7.743,-1.379,2.466,-1.436,-1.056,-0.113,0.759,-0.528,1.221,1.129,0.122,80.000,15717.000,1.000
19.501,4.004,-1.782,4.563,-1.775,2.084,-1.528,1.452,-0.113,0.757,-0.529,1.160,1.099,0.061,80.000,15718.000,1.000
18.597,2.562,-3.561,3.381,-0.901,2.565,-1.085,4.876,-0.111,0.757,-0.530,1.160,1.099,0.061,80.000,15719.000,1.000
19.326,2.161,-3.407,4.205,0.922,3.139,-0.343,8.429,-0.109,0.757,-0.530,1.068,1.007,-0.061,80.000,15720.000,1.000
21.031,2.412,-1.876,5.915,3.147,3.317,0.421,11.166,-0.110,0.756,-0.530,1.068,0.946,0.000,80.000,15721.000,1.000
23.381,3.381,0.649,7.697,5.540,3.348,1.200,12.468,-0.110,0.757,-0.530,1.129,0.946,0.000,80.000,15722.000,1.000
26.081,5.209,3.854,9.461,8.029,3.875,2.088,12.159,-0.109,0.756,-0.531,0.977,1.007,0.061,80.000,15723.000,1.000
28.137,7.364,6.857,10.893,10.141,5.256,2.859,10.236,-0.110,0.756,-0.533,1.007,1.038,0.000,80.000,15724.000,1.000
