EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
12.252,14.846,4.440,12.224,19.492,29.008,13.271,10.052,-0.116,0.722,-0.567,1.953,0.946,-0.122,80.000,10370.000,1.000
12.662,14.564,5.749,13.284,19.015,27.202,13.495,10.503,-0.116,0.723,-0.564,1.923,0.854,-0.214,80.000,10371.000,1.000
13.569,14.162,7.540,13.762,17.752,23.778,12.919,10.278,-0.115,0.725,-0.564,2.014,0.885,-0.183,80.000,10372.000,1.000
14.870,14.016,9.476,13.564,15.778,19.675,11.479,9.422,-0.115,0.726,-0.565,1.953,0.916,-0.183,80.000,10373.000,1.000
16.005,14.141,11.094,12.634,13.417,15.792,9.493,8.149,-0.114,0.724,-0.566,1.923,1.007,-0.122,80.000,10374.000,1.000
16.546,14.545,12.275,11.187,11.284,12.873,7.571,6.858,-0.116,0.727,-0.565,1.892,0.916,-0.092,80.000,10375.000,1.000
16.665,15.353,13.340,9.821,10.042,11.257,6.192,5.959,-0.117,0.725,-0.566,1.892,0.946,-0.153,80.000,10376.000,1.000
16.876,16.566,14.777,9.384,10.119,10.695,5.475,5.785,-0.114,0.725,-0.565,1.862,0.946,-0.183,80.000,10377.000,1.000
17.472,17.884,16.880,10.552,11.534,10.552,5.292,6.505,-0.116,0.726,-0.563,1.953,0.977,-0.122,80.000,10378.000,1.000
18.358,18.842,19.461,13.281,13.819,10.230,5.402,7.963,-0.116,0.726,-0.562,1.770,0.946,-0.214,80.000,10379.000,1.000
19.434,19.154,21.948,16.751,16.155,9.487,5.491,9.648,-0.115,0.726,-0.562,1.770,1.007,-0.214,80.000,10380.000,1.000
20.807,18.798,23.810,19.907,17.690,8.427,5.225,10.906,-0.114,0.727,-0.565,1.678,1.038,-0.183,80.000,10381.000,1.000
22.369,17.684,24.735,21.941,17.755,7.170,4.262,11.138,-0.114,0.727,-0.566,1.648,1.038,-0.183,80.000,10382.000,1.000
23.517,15.552,24.519,22.452,16.037,5.595,2.270,9.934,-0.116,0.724,-0.566,1.617,1.129,-0.122,80.000,10383.000,1.000
23.632,12.507,23.137,21.537,12.859,3.592,-0.824,7.309,-0.116,0.724,-0.564,1.587,1.160,-0.122,80.000,10384.000,1.000
22.567,9.385,20.832,19.678,9.127,1.429,-4.581,3.773,-0.115,0.725,-0.567,1.465,1.160,-0.092,80.000,10385.000,1.000
20.477,7.250,17.935,17.329,5.763,-0.343,-8.237,0.010,-0.116,0.726,-0.565,1.465,1.160,-0.183,80.000,10386.000,1.000
17.585,6.648,14.728,14.671,3.244,-1.299,-11.102,-3.502,-0.115,0.725,-0.567,1.465,1.221,-0.244,80.000,10387.000,1.000
14.390,7.497,11.589,11.804,1.631,-1.378,-12.800,-6.594,-0.117,0.724,-0.567,1.434,1.068,-0.214,80.000,10388.000,1.000
11.726,9.378,8.990,8.855,0.724,-0.876,-13.345,-9.366,-0.116,0.724,-0.562,1.495,1.129,-0.275,80.000,10389.000,1.000
10.203,11.743,7.244,5.918,0.198,-0.202,-13.040,-11.995,-0.115,0.722,-0.564,1.434,1.282,-0.183,80.000,10390.000,1.000
9.795,13.997,6.436,3.202,-0.119,0.419,-12.296,-14.420,-0.116,0.724,-0.565,1.495,1.282,-0.153,80.000,10391.000,1.000
10.162,15.646,6.579,1.217,-0.102,0.971,-11.505,-16.288,-0.117,0.724,-0.566,1.434,1.251,-0.244,80.000,10392.000,1.000
11.063,16.447,7.560,0.458,0.480,1.481,-10.902,-17.245,-0.115,0.723,-0.566,1.434,1.190,-0.244,80.000,10393.000,1.000
12.178,16.368,8.839,0.760,1.627,1.937,-10.407,-17.157,-0.115,0.723,-0.565,1.465,1.068,-0.214,80.000,10394.000,1.000
12.922,15.481,9.499,1.251,2.966,2.286,-9.752,-16.068,-0.115,0.723,-0.564,1.221,1.099,-0.244,80.000,10395.000,1.000
12.884,14.003,8.855,1.045,3.909,2.409,-8.806,-14.175,-0.114,0.724,-0.566,1.251,1.251,-0.214,80.000,10396.000,1.000
12.292,12.328,6.964,-0.190,3.990,2.168,-7.694,-11.946,-0.114,0.725,-0.566,1.251,1.312,-0.214,80.000,10397.000,1.000
11.735,10.826,4.535,-2.242,3.202,1.550,-6.581,-9.985,-0.114,0.726,-0.565,1.190,1.251,-0.305,80.000,10398.000,1.000
11.535,9.607,2.360,-4.690,2.029,0.700,-5.505,-8.637,-0.115,0.724,-0.566,1.190,1.251,-0.275,80.000,10399.000,1.000
11.598,8.494,0.732,-7.192,1.016,-0.268,-4.521,-7.927,-0.116,0.725,-0.563,1.129,1.129,-0.366,80.000,10400.000,1.000
11.719,7.158,-0.651,-9.494,0.290,-1.449,-3.863,-7.801,-0.116,0.727,-0.566,1.160,1.190,-0.275,80.000,10401.000,1.000
11.681,5.230,-2.285,-11.353,-0.483,-3.021,-3.789,-8.186,-0.115,0.727,-0.564,1.068,1.282,-0.336,80.000,10402.000,1.000
11.118,2.514,-4.419,-12.579,-1.682,-4.902,-4.290,-8.855,-0.116,0.725,-0.563,0.946,1.221,-0.275,80.000,10403.000,1.000
9.856,-0.634,-6.809,-12.995,-3.239,-6.523,-5.037,-9.410,-0.116,0.726,-0.562,1.007,1.190,-0.214,80.000,10404.000,1.000
8.429,-3.199,-8.759,-12.360,-4.491,-6.976,-5.489,-9.414,-0.116,0.724,-0.560,0.885,1.160,-0.397,80.000,10405.000,1.000
7.746,-4.083,-9.536,-10.560,-4.598,-5.518,-5.088,-8.581,-0.118,0.725,-0.562,0.854,1.221,-0.336,80.000,10406.000,1.000
8.121,-2.861,-8.909,-7.931,-3.238,-2.071,-3.603,-6.948,-0.117,0.725,-0.565,0.854,1.129,-0.366,80.000,10407.000,1.000
9.030,0.077,-7.281,-5.134,-0.849,2.676,-1.351,-4.880,-0.116,0.725,-0.567,0.854,1.068,-0.336,80.000,10408.000,1.000
9.910,3.934,-5.264,-2.601,1.765,7.590,1.025,-2.817,-0.116,0.726,-0.564,0.793,1.068,-0.305,80.000,10409.000,1.000
10.709,7.823,-3.261,-0.296,3.903,11.462,2.920,-1.026,-0.117,0.724,-0.566,0.732,1.068,-0.305,80.000,10410.000,1.000
11.516,10.819,-1.473,1.930,5.071,13.262,3.897,0.404,-0.116,0.725,-0.565,0.732,1.068,-0.275,80.000,10411.000,1.000
12.152,12.047,-0.116,3.932,4.938,12.402,3.702,1.435,-0.115,0.726,-0.564,0.702,1.190,-0.244,80.000,10412.000,1.000
12.381,10.969,0.539,5.283,3.312,8.920,2.272,1.916,-0.116,0.726,-0.566,0.610,1.160,-0.153,80.000,10413.000,1.000
12.220,7.737,0.313,5.529,0.212,3.481,-0.296,1.498,-0.114,0.727,-0.565,0.641,1.282,-0.244,80.000,10414.000,1.000
11.813,3.274,-0.730,4.468,-3.929,-2.736,-3.669,-0.159,-0.115,0.725,-0.565,0.671,1.282,-0.244,80.000,10415.000,1.000
11.172,-1.083,-2.295,2.300,-8.116,-8.304,-7.141,-2.958,-0.115,0.725,-0.564,0.702,1.190,-0.031,80.000,10416.000,1.000
10.336,-4.096,-3.921,-0.386,-11.055,-11.978,-9.760,-6.151,-0.115,0.726,-0.565,0.641,1.282,-0.061,80.000,10417.000,1.000
9.741,-4.949,-4.928,-2.678,-11.720,-13.049,-10.707,-8.607,-0.116,0.724,-0.566,0.641,1.343,-0.122,80.000,10418.000,1.000
10.118,-3.339,-4.494,-3.602,-9.811,-11.411,-9.652,-9.401,-0.116,0.722,-0.568,0.702,1.282,-0.153,80.000,10419.000,1.000
11.865,0.408,-2.150,-2.660,-5.873,-7.541,-6.917,-8.371,-0.116,0.722,-0.565,0.641,1.251,-0.183,80.000,10420.000,1.000
14.774,5.315,1.827,-0.142,-1.067,-2.459,-3.397,-6.212,-0.115,0.722,-0.565,0.671,1.190,-0.183,80.000,10421.000,1.000
18.412,10.166,6.641,3.227,3.416,2.584,-0.137,-3.923,-0.115,0.724,-0.564,0.641,1.190,-0.275,80.000,10422.000,1.000
22.317,14.052,11.425,6.738,6.909,6.580,2.203,-2.107,-0.116,0.724,-0.562,0.702,1.160,-0.336,80.000,10423.000,1.000
25.762,16.546,15.346,9.759,9.305,9.007,3.483,-0.816,-0.117,0.721,-0.561,0.763,1.160,-0.275,80.000,10424.000,1.000
27.905,17.672,17.678,11.690,10.755,9.860,3.881,0.102,-0.115,0.718,-0.561,0.916,1.160,-0.336,80.000,10425.000,1.000
28.502,17.884,18.193,12.261,11.478,9.581,3.735,0.765,-0.114,0.718,-0.561,0.946,1.282,-0.336,80.000,10426.000,1.000
28.141,17.849,17.379,11.799,11.697,8.832,3.474,1.294,-0.116,0.715,-0.564,1.038,1.221,-0.397,80.000,10427.000,1.000
27.598,18.023,16.128,11.013,11.596,8.134,3.473,1.857,-0.115,0.716,-0.562,1.221,1.251,-0.519,80.000,10428.000,1.000
27.240,18.421,15.161,10.512,11.364,7.698,3.928,2.585,-0.112,0.718,-0.561,1.343,1.312,-0.519,80.000,10429.000,1.000
27.096,18.734,14.713,10.564,11.207,7.487,4.836,3.486,-0.114,0.721,-0.564,1.495,1.312,-0.580,80.000,10430.000,1.000
27.094,18.645,14.584,11.106,11.265,7.364,6.013,4.371,-0.116,0.719,-0.567,1.556,1.312,-0.580,80.000,10431.000,1.000
26.983,18.034,14.384,11.777,11.492,7.214,7.148,4.859,-0.115,0.719,-0.562,1.617,1.343,-0.549,80.000,10432.000,1.000
26.336,16.979,13.752,12.047,11.699,7.051,7.939,4.611,-0.115,0.719,-0.563,1.770,1.251,-0.549,80.000,10433.000,1.000
24.899,15.734,12.557,11.487,11.742,7.069,8.250,3.648,-0.116,0.719,-0.563,1.862,1.312,-0.671,80.000,10434.000,1.000
22.795,14.682,10.974,9.994,11.615,7.477,8.149,2.399,-0.115,0.722,-0.570,1.831,1.221,-0.641,80.000,10435.000,1.000
20.264,14.112,9.344,7.802,11.321,8.240,7.752,1.308,-0.116,0.723,-0.566,1.923,1.190,-0.671,80.000,10436.000,1.000
17.513,14.039,7.985,5.329,10.765,9.039,7.080,0.438,-0.112,0.724,-0.566,1.953,1.251,-0.641,80.000,10437.000,1.000
15.010,14.319,7.205,3.106,9.909,9.484,6.147,-0.438,-0.114,0.727,-0.567,1.984,1.251,-0.641,80.000,10438.000,1.000
13.501,14.775,7.291,1.695,8.927,9.271,5.072,-1.417,-0.116,0.731,-0.569,1.953,1.221,-0.641,80.000,10439.000,1.000
13.431,15.165,8.303,1.455,8.098,8.259,4.048,-2.344,-0.118,0.730,-0.569,1.801,1.190,-0.641,80.000,10440.000,1.000
14.610,15.238,9.925,2.221,7.550,6.536,3.185,-3.119,-0.118,0.730,-0.570,1.740,1.160,-0.641,80.000,10441.000,1.000
16.561,14.923,11.653,3.319,7.163,4.346,2.399,-3.900,-0.120,0.730,-0.564,1.648,1.068,-0.580,80.000,10442.000,1.000
18.905,14.322,13.109,4.035,6.698,1.963,1.504,-4.859,-0.119,0.729,-0.565,1.648,1.068,-0.580,80.000,10443.000,1.000
21.274,13.582,14.160,4.093,6.082,-0.234,0.511,-5.807,-0.118,0.730,-0.562,1.465,0.977,-0.549,80.000,10444.000,1.000
23.166,12.865,14.874,3.776,5.539,-1.679,-0.253,-6.242,-0.116,0.729,-0.564,1.343,1.007,-0.610,80.000,10445.000,1.000
24.181,12.295,15.373,3.680,5.386,-1.832,-0.456,-5.783,-0.116,0.728,-0.565,1.282,0.885,-0.488,80.000,10446.000,1.000
24.275,11.824,15.663,4.287,5.748,-0.610,-0.124,-4.506,-0.115,0.727,-0.566,1.190,0.824,-0.488,80.000,10447.000,1.000
23.596,11.266,15.621,5.635,6.546,1.516,0.422,-2.882,-0.116,0.726,-0.565,1.099,0.946,-0.427,80.000,10448.000,1.000
22.217,10.574,15.173,7.287,7.625,3.893,0.954,-1.455,-0.116,0.728,-0.564,0.977,0.854,-0.397,80.000,10449.000,1.000
20.282,10.087,14.494,8.669,8.883,6.123,1.534,-0.502,-0.117,0.726,-0.564,0.916,0.854,-0.336,80.000,10450.000,1.000
18.404,10.432,14.060,9.591,10.373,8.133,2.323,0.101,-0.116,0.723,-0.566,0.946,0.854,-0.244,80.000,10451.000,1.000
17.464,11.984,14.353,10.361,12.152,9.912,3.274,0.648,-0.115,0.723,-0.563,0.916,0.854,-0.153,80.000,10452.000,1.000
17.795,14.290,15.314,11.295,13.932,11.206,4.032,1.262,-0.115,0.724,-0.564,0.946,0.793,-0.122,80.000,10453.000,1.000
18.811,16.109,16.182,12.232,15.030,11.479,4.105,1.794,-0.115,0.723,-0.564,0.885,0.793,-0.153,80.000,10454.000,1.000
19.640,16.252,16.091,12.696,14.871,10.216,3.205,1.996,-0.116,0.721,-0.561,0.885,0.885,-0.183,80.000,10455.000,1.000
19.831,14.381,14.755,12.367,13.438,7.289,1.476,1.667,-0.116,0.721,-0.561,0.885,0.885,-0.153,80.000,10456.000,1.000
19.234,11.051,12.485,11.131,11.228,3.086,-0.569,0.714,-0.117,0.722,-0.559,0.702,0.946,-0.153,80.000,10457.000,1.000
17.844,7.318,9.908,9.075,8.992,-1.508,-2.232,-0.666,-0.114,0.719,-0.560,0.793,0.946,-0.122,80.000,10458.000,1.000
16.115,4.348,7.766,6.706,7.473,-5.339,-2.888,-1.930,-0.115,0.721,-0.562,0.854,1.007,-0.092,80.000,10459.000,1.000
14.924,2.923,6.605,4.831,7.066,-7.500,-2.321,-2.530,-0.114,0.722,-0.562,0.854,0.977,-0.122,80.000,10460.000,1.000
14.939,3.106,6.530,4.095,7.678,-7.689,-0.852,-2.294,-0.115,0.725,-0.562,0.763,1.038,-0.031,80.000,10461.000,1.000
16.241,4.388,7.352,4.706,8.928,-6.144,0.897,-1.463,-0.115,0.727,-0.562,0.732,0.977,-0.183,80.000,10462.000,1.000
18.430,6.067,8.776,6.348,10.357,-3.426,2.348,-0.468,-0.116,0.726,-0.567,0.702,0.885,-0.244,80.000,10463.000,1.000
20.771,7.533,10.377,8.251,11.542,-0.222,3.231,0.346,-0.115,0.728,-0.565,0.641,0.946,-0.275,80.000,10464.000,1.000
22.308,8.384,11.614,9.570,12.224,2.880,3.688,0.917,-0.116,0.727,-0.565,0.580,0.977,-0.305,80.000,10465.000,1.000
22.228,8.417,12.004,9.810,12.372,5.562,4.099,1.424,-0.116,0.726,-0.562,0.397,1.068,-0.305,80.000,10466.000,1.000
20.361,7.640,11.292,8.949,12.088,7.752,4.738,2.058,-0.115,0.727,-0.565,0.427,1.129,-0.427,80.000,10467.000,1.000
17.249,6.299,9.495,7.240,11.435,9.451,5.614,2.862,-0.117,0.727,-0.564,0.397,1.038,-0.458,80.000,10468.000,1.000
13.648,4.711,6.784,4.872,10.282,10.537,6.507,3.655,-0.119,0.727,-0.565,0.305,1.038,-0.458,80.000,10469.000,1.000
10.070,3.006,3.375,1.841,8.268,10.793,7.036,3.988,-0.116,0.728,-0.563,0.366,1.099,-0.549,80.000,10470.000,1.000
6.923,1.180,-0.326,-1.694,5.144,10.237,6.857,3.352,-0.115,0.726,-0.565,0.366,1.099,-0.519,80.000,10471.000,1.000
4.821,-0.601,-3.568,-5.090,1.242,9.378,5.891,1.551,-0.114,0.724,-0.564,0.214,1.160,-0.580,80.000,10472.000,1.000
4.324,-1.932,-5.498,-7.577,-2.532,9.002,4.340,-1.171,-0.115,0.724,-0.563,0.214,1.251,-0.610,80.000,10473.000,1.000
5.405,-2.388,-5.660,-8.827,-5.211,9.727,2.573,-4.295,-0.116,0.724,-0.561,0.336,1.343,-0.641,80.000,10474.000,1.000
7.500,-1.718,-4.230,-9.065,-6.206,11.735,1.074,-7.217,-0.115,0.722,-0.560,0.366,1.282,-0.488,80.000,10475.000,1.000
10.049,0.048,-1.830,-8.831,-5.367,14.779,0.386,-9.386,-0.116,0.722,-0.562,0.397,1.312,-0.610,80.000,10476.000,1.000
12.791,2.646,0.922,-8.561,-2.788,18.318,1.012,-10.281,-0.115,0.722,-0.563,0.458,1.312,-0.519,80.000,10477.000,1.000
15.688,5.773,3.794,-8.142,1.357,21.695,3.309,-9.330,-0.117,0.723,-0.562,0.519,1.282,-0.580,80.000,10478.000,1.000
18.833,9.203,6.883,-6.926,6.675,24.290,7.292,-6.149,-0.117,0.723,-0.563,0.549,1.282,-0.549,80.000,10479.000,1.000
22.382,12.629,10.204,-4.329,12.323,25.570,12.397,-0.984,-0.117,0.721,-0.562,0.610,1.343,-0.488,80.000,10480.000,1.000
26.328,15.554,13.499,-0.375,17.180,25.162,17.581,5.218,-0.117,0.723,-0.564,0.610,1.282,-0.366,80.000,10481.000,1.000
30.298,17.448,16.454,4.327,20.385,23.005,21.759,11.285,-0.119,0.724,-0.564,0.763,1.312,-0.427,80.000,10482.000,1.000
33.669,17.972,18.840,8.988,21.707,19.405,24.235,16.413,-0.122,0.723,-0.564,0.763,1.343,-0.397,80.000,10483.000,1.000
35.891,17.082,20.407,13.009,21.507,14.932,24.898,20.366,-0.120,0.723,-0.564,0.885,1.343,-0.275,80.000,10484.000,1.000
36.572,14.957,20.859,16.075,20.403,10.250,24.096,23.205,-0.120,0.724,-0.563,0.946,1.312,-0.275,80.000,10485.000,1.000
35.297,11.888,20.003,17.986,18.890,5.975,22.308,24.886,-0.119,0.722,-0.565,0.946,1.251,-0.214,80.000,10486.000,1.000
31.822,8.297,17.933,18.597,17.221,2.623,19.925,25.200,-0.118,0.723,-0.566,1.007,1.099,-0.153,80.000,10487.000,1.000
26.650,4.794,15.079,17.939,15.539,0.535,17.252,24.048,-0.119,0.724,-0.563,1.038,1.129,-0.061,80.000,10488.000,1.000
21.026,1.973,11.996,16.196,13.891,-0.328,14.512,21.607,-0.118,0.723,-0.562,1.038,1.129,0.000,80.000,10489.000,1.000
16.158,0.071,9.108,13.549,12.117,-0.431,11.827,18.206,-0.119,0.723,-0.561,1.099,1.190,0.061,80.000,10490.000,1.000
12.728,-1.028,6.794,10.285,10.057,-0.199,9.392,14.244,-0.119,0.724,-0.567,1.129,1.251,0.092,80.000,10491.000,1.000
11.026,-1.454,5.552,7.091,7.958,0.495,7.681,10.280,-0.119,0.723,-0.566,1.129,1.343,0.061,80.000,10492.000,1.000
10.959,-1.292,5.682,4.820,6.460,2.132,7.298,7.051,-0.118,0.723,-0.566,1.160,1.373,0.122,80.000,10493.000,1.000
11.803,-0.835,6.832,3.813,6.086,4.850,8.538,5.246,-0.118,0.723,-0.565,1.160,1.343,0.153,80.000,10494.000,1.000
12.475,-0.477,8.270,3.711,6.907,8.133,11.126,5.168,-0.116,0.725,-0.564,1.099,1.251,0.214,80.000,10495.000,1.000
12.351,-0.221,9.602,4.006,8.677,11.185,14.341,6.581,-0.114,0.726,-0.563,1.068,1.282,0.397,80.000,10496.000,1.000
11.692,0.366,10.929,4.498,11.003,13.351,17.337,8.856,-0.113,0.725,-0.563,1.038,1.282,0.458,80.000,10497.000,1.000
11.148,1.635,12.380,5.163,13.395,14.247,19.468,11.300,-0.113,0.723,-0.563,1.160,1.404,0.458,80.000,10498.000,1.000
11.096,3.502,13.794,5.891,15.365,13.755,20.478,13.455,-0.113,0.724,-0.563,1.160,1.434,0.427,80.000,10499.000,1.000
11.619,5.564,14.862,6.463,16.519,11.960,20.443,15.132,-0.115,0.723,-0.565,1.099,1.556,0.366,80.000,10500.000,1.000
12.873,7.374,15.414,6.746,16.566,9.172,19.583,16.261,-0.116,0.723,-0.565,1.099,1.617,0.366,80.000,10501.000,1.000
15.112,8.717,15.571,6.866,15.454,6.153,18.240,16.828,-0.114,0.721,-0.563,0.946,1.556,0.366,80.000,10502.000,1.000
18.299,9.748,15.692,7.150,13.528,4.089,16.873,16.888,-0.114,0.722,-0.564,1.190,1.648,0.336,80.000,10503.000,1.000
21.912,10.795,16.115,7.832,11.356,3.931,15.849,16.505,-0.115,0.720,-0.562,1.221,1.709,0.244,80.000,10504.000,1.000
25.212,12.057,16.918,8.820,9.385,5.680,15.252,15.722,-0.117,0.719,-0.564,1.190,1.648,0.214,80.000,10505.000,1.000
27.574,13.414,17.859,9.679,7.773,8.397,14.899,14.593,-0.117,0.719,-0.563,1.190,1.587,0.183,80.000,10506.000,1.000
28.631,14.457,18.491,9.832,6.436,10.852,14.492,13.154,-0.117,0.720,-0.566,1.221,1.648,0.000,80.000,10507.000,1.000
28.421,14.783,18.452,8.974,5.232,12.180,13.777,11.404,-0.115,0.723,-0.567,1.282,1.587,-0.061,80.000,10508.000,1.000
27.556,14.439,17.861,7.483,4.206,12.230,12.720,9.424,-0.116,0.723,-0.567,1.282,1.556,-0.092,80.000,10509.000,1.000
26.980,14.034,17.377,6.311,3.647,11.586,11.625,7.482,-0.115,0.721,-0.564,1.343,1.526,-0.153,80.000,10510.000,1.000
27.304,14.320,17.725,6.260,3.826,11.248,11.008,5.940,-0.116,0.722,-0.566,1.343,1.465,-0.305,80.000,10511.000,1.000
28.485,15.681,19.179,7.424,4.794,12.082,11.257,5.111,-0.116,0.726,-0.565,1.312,1.495,-0.305,80.000,10512.000,1.000
30.067,17.962,21.433,9.308,6.431,14.389,12.416,5.227,-0.115,0.727,-0.565,1.404,1.495,-0.397,80.000,10513.000,1.000
31.336,20.506,23.748,11.218,8.511,17.774,14.273,6.386,-0.115,0.725,-0.563,1.282,1.526,-0.427,80.000,10514.000,1.000
31.231,22.318,25.190,12.502,10.692,21.375,16.523,8.460,-0.117,0.727,-0.565,1.221,1.495,-0.488,80.000,10515.000,1.000
28.640,22.445,24.977,12.733,12.538,24.272,18.802,11.067,-0.115,0.727,-0.565,1.129,1.526,-0.488,80.000,10516.000,1.000
23.199,20.495,22.839,11.869,13.668,25.870,20.716,13.642,-0.115,0.726,-0.564,1.038,1.556,-0.397,80.000,10517.000,1.000
15.760,16.911,19.194,10.209,13.892,26.101,21.951,15.558,-0.114,0.727,-0.566,1.038,1.617,-0.366,80.000,10518.000,1.000
8.003,12.797,15.017,8.215,13.239,25.339,22.284,16.285,-0.112,0.727,-0.563,0.946,1.678,-0.366,80.000,10519.000,1.000
1.567,9.419,11.465,6.355,11.889,24.086,21.566,15.580,-0.113,0.728,-0.564,0.946,1.678,-0.305,80.000,10520.000,1.000
-2.617,7.592,9.333,4.948,10.105,22.652,19.876,13.655,-0.114,0.726,-0.565,0.854,1.678,-0.244,80.000,10521.000,1.000
-4.643,7.297,8.632,4.037,8.134,21.034,17.691,11.148,-0.115,0.726,-0.563,0.763,1.648,-0.183,80.000,10522.000,1.000
-5.592,7.813,8.622,3.374,6.125,19.078,15.713,8.837,-0.115,0.726,-0.563,0.793,1.648,-0.122,80.000,10523.000,1.000
-7.069,8.199,8.226,2.541,4.126,16.716,14.426,7.299,-0.115,0.723,-0.563,0.732,1.617,-0.061,80.000,10524.000,1.000
-10.258,7.727,6.629,1.221,2.155,14.088,13.793,6.691,-0.115,0.723,-0.564,0.702,1.526,0.031,80.000,10525.000,1.000
-15.145,6.135,3.719,-0.532,0.305,11.533,13.405,6.743,-0.117,0.724,-0.564,0.641,1.526,0.061,80.000,10526.000,1.000
-20.835,3.583,0.000,-2.341,-1.245,9.403,12.842,6.932,-0.116,0.724,-0.565,0.641,1.465,0.031,80.000,10527.000,1.000
-26.617,0.396,-3.920,-3.825,-2.404,7.744,11.850,6.748,-0.117,0.723,-0.568,0.641,1.465,0.061,80.000,10528.000,1.000
-32.449,-3.161,-7.750,-4.933,-3.363,6.156,10.295,5.944,-0.116,0.723,-0.567,0.732,1.556,0.031,80.000,10529.000,1.000
-38.464,-6.935,-11.548,-6.076,-4.563,4.048,8.133,4.600,-0.115,0.727,-0.567,0.702,1.465,-0.031,80.000,10530.000,1.000
-44.344,-10.733,-15.388,-7.830,-6.346,1.053,5.544,3.032,-0.115,0.724,-0.567,0.702,1.495,-0.031,80.000,10531.000,1.000
-49.390,-14.236,-19.084,-10.442,-8.653,-2.698,3.033,1.641,-0.115,0.723,-0.566,0.641,1.404,0.061,80.000,10532.000,1.000
-53.065,-17.147,-22.313,-13.654,-11.119,-6.570,1.213,0.708,-0.115,0.724,-0.565,0.610,1.343,-0.031,80.000,10533.000,1.000
-55.283,-19.335,-24.885,-16.843,-13.328,-9.611,0.431,0.246,-0.115,0.724,-0.564,0.671,1.312,-0.092,80.000,10534.000,1.000
-56.328,-20.910,-26.822,-19.283,-14.977,-10.928,0.633,0.054,-0.117,0.723,-0.563,0.641,1.434,-0.031,80.000,10535.000,1.000
-56.741,-22.317,-28.323,-20.512,-16.026,-10.293,1.444,-0.133,-0.115,0.721,-0.563,0.671,1.343,-0.122,80.000,10536.000,1.000
-57.152,-24.185,-29.649,-20.622,-16.747,-8.480,2.271,-0.522,-0.115,0.722,-0.566,0.671,1.312,-0.061,80.000,10537.000,1.000
-57.931,-26.801,-30.946,-20.174,-17.556,-6.787,2.466,-1.205,-0.113,0.723,-0.564,0.671,1.282,-0.153,80.000,10538.000,1.000
-59.032,-29.730,-32.122,-19.757,-18.695,-6.075,1.639,-2.123,-0.114,0.723,-0.564,0.641,1.312,-0.153,80.000,10539.000,1.000
-60.294,-32.082,-32.960,-19.638,-20.062,-6.317,-0.144,-3.041,-0.115,0.724,-0.562,0.702,1.251,-0.214,80.000,10540.000,1.000
-61.689,-33.149,-33.287,-19.704,-21.322,-7.028,-2.457,-3.619,-0.116,0.725,-0.562,0.641,1.251,-0.244,80.000,10541.000,1.000
-63.009,-32.790,-32.977,-19.601,-22.163,-7.960,-4.705,-3.521,-0.113,0.724,-0.563,0.641,1.129,-0.275,80.000,10542.000,1.000
-63.634,-31.472,-32.020,-18.969,-22.520,-9.306,-6.320,-2.570,-0.112,0.724,-0.565,0.580,1.221,-0.305,80.000,10543.000,1.000
-63.044,-30.128,-30.729,-17.756,-22.626,-11.383,-7.040,-0.913,-0.114,0.723,-0.565,0.549,1.221,-0.336,80.000,10544.000,1.000
-61.357,-29.672,-29.650,-16.299,-22.822,-14.235,-7.128,0.912,-0.115,0.727,-0.563,0.519,1.190,-0.427,80.000,10545.000,1.000
-59.042,-30.302,-29.042,-14.978,-23.231,-17.435,-7.148,2.183,-0.115,0.725,-0.564,0.549,1.251,-0.397,80.000,10546.000,1.000
-56.359,-31.303,-28.550,-13.907,-23.550,-20.164,-7.436,2.415,-0.115,0.726,-0.566,0.549,1.251,-0.366,80.000,10547.000,1.000
-53.390,-31.640,-27.525,-13.073,-23.202,-21.551,-7.734,1.723,-0.115,0.729,-0.564,0.488,1.221,-0.397,80.000,10548.000,1.000
-50.368,-30.652,-25.518,-12.468,-21.649,-21.061,-7.286,0.830,-0.115,0.728,-0.563,0.488,1.160,-0.458,80.000,10549.000,1.000
-47.594,-28.224,-22.436,-11.938,-18.646,-18.702,-5.432,0.592,-0.114,0.727,-0.564,0.397,1.190,-0.427,80.000,10550.000,1.000
-45.238,-24.667,-18.551,-11.225,-14.451,-15.038,-2.351,1.229,-0.114,0.726,-0.561,0.305,1.160,-0.427,80.000,10551.000,1.000
-43.468,-20.637,-14.569,-10.333,-9.887,-10.989,0.823,2.006,-0.114,0.725,-0.563,0.275,1.221,-0.580,80.000,10552.000,1.000
-42.590,-17.020,-11.484,-9.699,-6.056,-7.441,2.776,1.820,-0.115,0.726,-0.565,0.275,1.221,-0.519,80.000,10553.000,1.000
-42.773,-14.637,-10.004,-9.822,-3.806,-4.912,2.958,0.166,-0.114,0.727,-0.562,0.275,1.129,-0.549,80.000,10554.000,1.000
-43.679,-13.867,-10.002,-10.773,-3.308,-3.441,1.857,-2.411,-0.116,0.728,-0.563,0.183,1.038,-0.549,80.000,10555.000,1.000
-44.575,-14.422,-10.630,-12.105,-4.032,-2.660,0.568,-4.671,-0.116,0.727,-0.564,0.183,1.038,-0.488,80.000,10556.000,1.000
